Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
8.541633	-24.33	15.01	109.02	-22.46	-8.51	-14.85	1.9651	0.1182
8.550033	-23.1	15.74	108.23	-23.31	-8.14	-14.58	1.955	0.1177
8.558333	-21.42	15.9	105.73	-25.66	-8.35	-14.41	1.9512	0.1172
8.566633	-18.88	15.63	102.54	-28.53	-9.07	-13.77	1.9388	0.1172
8.575033	-15.75	14.86	98.61	-30.64	-9.75	-12.81	1.9134	0.1176
8.583333	-12.58	14.17	93.36	-32.2	-9.92	-11.84	1.888	0.118
8.591633	-9.46	13.72	86.64	-33.46	-9.53	-10.92	1.8599	0.1184
8.600033	-6.33	14.98	78.63	-36.15	-9.07	-11.05	1.8314	0.1188
8.608333	-3.16	17.55	70.35	-39.85	-8.88	-12.32	1.8145	0.1188
8.616633	0.1	20.91	63.47	-44.35	-8.62	-13.82	1.8055	0.1184
8.625033	3.14	25.22	58.51	-48.69	-7.41	-15.19	1.7964	0.118
8.633333	5.68	30.23	54.53	-52.79	-5.44	-16.69	1.764	0.118
8.641633	7.4	35.18	49.26	-57.99	-4.02	-18.84	1.7307	0.118
8.650033	8.48	40.13	42.69	-65.13	-3.52	-21.56	1.7132	0.1183
8.658333	9.77	45.49	37.84	-71.99	-2.95	-23.73	1.7032	0.1187
8.666633	11.34	49.47	35.61	-76.23	-1.88	-24.22	1.6898	0.119
8.675033	12.79	51.2	35.84	-77.95	-0.81	-23.54	1.6677	0.119
8.683333	13.38	49.7	36.53	-77.72	-0.93	-23.51	1.6456	0.119
8.691633	13.07	45.21	36.87	-75.64	-2.39	-24.57	1.6332	0.1183
8.700033	12.37	40.41	36.25	-73.37	-4.03	-25.96	1.6221	0.1175
8.708333	11.91	36.58	36.7	-71.15	-4.93	-26.9	1.6103	0.1166
8.716633	11.36	32.92	40.47	-66.6	-4.82	-26.86	1.5972	0.1154
8.725033	9.44	27.99	47.37	-58.91	-4.37	-26.25	1.5841	0.1142
8.733333	6.37	22.12	56.64	-49.29	-3.84	-25.44	1.5855	0.1133
8.741633	4.28	18	66.49	-42.27	-3.38	-24.97	1.5897	0.1125
8.750033	3.84	17.08	77.24	-37.5	-2.09	-23.92	1.5847	0.1118
8.758333	3.43	17.88	85.93	-33.17	0.05	-21.85	1.568	0.1114
8.766633	2.22	17.58	93.14	-27.02	2.21	-19.16	1.5531	0.1109
8.775033	0.49	16.44	99.96	-19.36	4.3	-15.93	1.5472	0.1105
8.783333	-0.41	17.58	106.77	-14.55	6.27	-12.7	1.5414	0.1101
8.791633	-0.07	22.03	110.73	-15.63	7.81	-10.19	1.5463	0.1097
8.800033	0.22	27.07	112.37	-20.61	7.8	-8.78	1.5547	0.1093
8.808333	-1.45	30.37	113.69	-24.53	6.66	-7.48	1.5595	0.1091
8.816633	-5.1	31.94	113.56	-27.61	4.55	-6.46	1.5532	0.1095
8.825033	-9.07	33.3	112.49	-32.09	1.84	-6.45	1.547	0.1099
8.833333	-12.63	34.93	111.55	-38	-1.33	-7.32	1.548	0.1103
8.841633	-15.08	36.11	110.48	-41.92	-4.25	-7.62	1.5504	0.1107
8.850033	-17.43	34.56	106.69	-41.88	-7.14	-7.37	1.5573	0.1113
8.858333	-19.76	30.97	100.54	-38.8	-9.81	-7.11	1.574	0.1122
8.866633	-21.16	28.1	92.09	-34.28	-10.91	-6.54	1.5862	0.1132
8.875033	-21.45	26.39	81.29	-28.54	-10.2	-5.56	1.5751	0.1144
8.883333	-20.85	24.53	68.87	-24.45	-9.24	-4.88	1.564	0.1156
8.891633	-19.39	22.49	57.24	-21.57	-8.42	-4.18	1.5726	0.1165
8.900033	-17.78	20.7	46.87	-18.99	-7.71	-3.72	1.5923	0.1172
8.908333	-17.25	19.28	37.41	-18.95	-7.81	-4.93	1.612	0.118
8.916633	-17.01	18.69	30.96	-21.57	-8.57	-7.52	1.6081	0.1184
8.925033	-15.31	19.19	31.65	-26.19	-9.83	-10.34	1.6041	0.1189
8.933333	-12.1	20.39	39.28	-32.27	-11.71	-13.11	1.6135	0.119
8.941633	-9.12	21.61	46.72	-39.17	-14.33	-16.01	1.6281	0.119
8.950033	-6.59	23.98	52.65	-43.64	-16.38	-18.25	1.6381	0.1189
8.958333	-4.19	26.8	59.29	-44.94	-17.5	-19.5	1.6385	0.1185
8.966633	-1.23	29.27	67.32	-44.13	-17.69	-19.61	1.6389	0.1181
8.975033	2.49	31.21	76.54	-41.75	-17.03	-18.59	1.6453	0.1176
8.983333	6.65	32.95	84.05	-38.06	-15.94	-16.99	1.6532	0.1172
8.991633	9.66	33.6	85.27	-32.86	-14.82	-15.47	1.6551	0.1165
9.000033	11.06	33.12	79.8	-27.2	-12.84	-13.86	1.6536	0.1158
9.008333	12.43	32.14	74.64	-22.17	-9.52	-11.93	1.6522	0.1151
9.016633	14.01	30.86	70.94	-18.11	-5.15	-9.67	1.674	0.1146
9.025033	14.77	30.05	63.99	-16.55	-1.32	-7.62	1.699	0.1141
9.033333	14.54	30.11	52.56	-17.88	1.78	-5.97	1.7089	0.1137
9.041633	13	30.58	41.56	-19.8	4.26	-4.93	1.7128	0.1133
9.050033	9.61	30.59	33.01	-21.37	6.41	-4.29	1.7199	0.113
9.058333	4.64	29.78	26.46	-22.36	8.39	-3.75	1.7395	0.113
9.066633	-0.48	27.55	20.85	-21.23	9.66	-2.76	1.7591	0.113
9.075033	-5.6	23.93	16.32	-17.58	9.89	-1.39	1.7808	0.113
9.083333	-10.94	19.37	15.12	-13.21	9.49	-1.43	1.803	0.113
9.091633	-15.84	13.88	19.92	-7.59	9.7	-2.92	1.8261	0.113
