Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
11.4334	18.96	1.34	370.77	-27.5	83.76	-14.22	2.2154	0.2326
11.4417	19.07	-1.57	374.39	-25.74	84.08	-15.32	2.2264	0.233
11.45	18.63	-4.24	381.57	-25.46	83.11	-17.57	2.2377	0.2334
11.4584	16.87	-6.84	385.62	-25.46	81.49	-20.25	2.2491	0.2338
11.4667	14.27	-8.77	386.75	-26.49	80.23	-23.06	2.2596	0.2342
11.475	12.67	-10.47	385.41	-27.83	79.67	-25.36	2.2693	0.2346
11.4834	12.73	-10.88	382.52	-29.15	80.57	-26.58	2.2788	0.2349
11.4917	13.62	-10.01	379.39	-31.5	82.37	-27.27	2.288	0.2345
11.5	12.9	-9.25	376.31	-36.17	82.99	-28.7	2.2972	0.2341
11.5084	10.19	-10.03	369.86	-41.59	81.81	-30.75	2.3257	0.2337
11.5167	7.32	-12.1	356.89	-43.48	80.31	-31.1	2.359	0.2333
11.525	5.55	-14.94	343.58	-42.91	78.72	-29.91	2.3906	0.2328
11.5334	4.9	-18.3	331.45	-41.25	77	-27.81	2.4177	0.2319
11.5417	3.61	-21.12	322.84	-41.58	74.82	-26.49	2.4448	0.2311
11.55	1.22	-23.25	317.67	-44.1	72.11	-26.09	2.4532	0.2303
11.5584	-0.29	-22.97	315.6	-45.6	70.3	-24.79	2.4592	0.2295
11.5667	1.27	-20.11	313.25	-43.25	70.9	-21.13	2.4672	0.229
11.575	4.45	-16.78	308.48	-39.1	71.88	-16.62	2.4789	0.229
11.5834	7.03	-14.06	305.13	-38.82	70.82	-14.38	2.4905	0.229
11.5917	9.13	-11.25	304.39	-42.66	68.22	-14.3	2.5373	0.229
11.6	11.6	-6.77	306.05	-48.25	65.94	-14.55	2.5856	0.229
11.6084	14.39	-1.06	307.42	-53.19	64.09	-14.03	2.6157	0.2304
11.6167	16.89	3.59	307.68	-55.49	61.86	-12.66	2.6374	0.2325
11.625	17.76	4.75	305.59	-56.69	58.15	-11.72	2.651	0.2343
11.6334	17.53	3.67	302.29	-57.93	53.44	-11.46	2.6439	0.2355
11.6417	18.71	4.78	302	-59.07	50.7	-10.75	2.6367	0.2367
11.65	21.98	9.07	305.74	-59.15	50.88	-8.9	2.6568	0.2376
11.6584	25.11	13.16	307.08	-56.9	52.64	-7.03	2.6856	0.2385
11.6667	26.89	14.71	303.57	-53.01	54.07	-6.45	2.7129	0.2383
11.675	27.24	14.03	298.25	-48.32	55.54	-6.89	2.7375	0.2363
11.6834	26.65	13.84	295.76	-45.86	58.33	-8.08	2.7621	0.2343
11.6917	25.41	14.78	295.67	-46.29	62.35	-10.11	2.7782	0.2326
11.7	23.48	15.19	293.02	-48.85	65.23	-13.26	2.7928	0.2309
11.7084	19.8	12.75	285.73	-51.63	66.05	-17.16	2.8132	0.2285
11.7167	14.34	7.73	274.1	-53.41	64.82	-21.15	2.8408	0.2249
11.725	8.95	3.08	264.34	-54.72	62.16	-23.95	2.866	0.2215
11.7334	4.47	-0.35	257.52	-56.42	58.56	-25.49	2.8785	0.2185
11.7417	2.51	-1.8	250.44	-59.41	54.75	-26.23	2.891	0.2155
11.75	3.17	-1.69	239.26	-62.64	50.25	-26.51	2.9006	0.2133
11.7584	4.87	-1.11	225.42	-63.14	46.39	-24.95	2.9077	0.212
11.7667	6.76	0.04	212.84	-60.07	45.22	-20.87	2.9217	0.2114
11.775	8.92	2	201.33	-54.98	45.8	-15.32	2.9579	0.2131
11.7834	11.52	4.95	190.21	-52.33	46.14	-11.2	2.9942	0.2147
11.7917	14.6	8.63	179.4	-53.09	46.34	-9.06	2.996	0.2167
11.8	18.26	12.66	173.95	-52.63	48.07	-7.28	2.9912	0.2187
11.8084	20.98	15.97	174.04	-49.2	50.21	-5.67	2.9918	0.2208
11.8167	22.34	18.07	178.37	-43.41	52.32	-3.9	3.0036	0.2235
11.825	23.22	19.41	184.26	-39.02	52.78	-2.77	3.0153	0.2261
11.8334	23.89	20.2	191.58	-36.6	51.38	-2.51	3.0225	0.2288
11.8417	23.16	19.58	200.42	-35.79	48.45	-3.96	3.0297	0.2314
11.85	20.7	16.94	211.14	-33.47	45.86	-5.11	3.0332	0.2336
11.8584	18.1	14.31	225.5	-29.88	44.77	-5.34	3.0312	0.2352
11.8667	15.39	12.51	239.26	-29.13	43.59	-5.95	3.0292	0.2368
11.875	12.62	11.49	251.87	-31	42.33	-6.84	3.0335	0.2374
11.8834	10.64	11.35	258.21	-32.58	41.53	-7.22	3.0386	0.2379
11.8917	10.08	12.82	260.2	-32.99	41.82	-7.56	3.0553	0.2377
11.9	11.12	13.89	261.45	-31.8	43.47	-7.73	3.0765	0.2373
11.9084	14.9	15.07	262.36	-27.82	47.12	-5.83	3.0966	0.237
11.9167	20.3	17.29	262.05	-22.46	52.67	-2.23	3.1045	0.237
11.925	23.81	19.81	257.26	-18.05	58.61	1.44	3.1124	0.237
11.9334	24.8	21.86	247.21	-14.56	64.48	4.93	3.117	0.2388
11.9417	25.25	22.48	234.87	-9.72	70.16	8.61	3.1214	0.2408
11.95	24.7	22.09	226.65	-5.89	75.56	11.38	3.1137	0.2432
11.9584	23.26	20.8	222.59	-3.55	80.5	12.99	3.0878	0.2461
11.9667	20.86	20.73	219.17	-3.68	84.53	13.06	3.062	0.249
11.975	17.51	22	216.15	-6.43	87.53	11.56	3.085	0.253
11.9834	14.81	23.05	215.46	-11.58	88.86	8.97	3.108	0.2569
11.9917	14.69	22.64	218.39	-16.78	88.78	6.24	3.1138	0.26
12	16	20.54	222.98	-21.7	86.85	3.05	3.1009	0.2621
12.0084	15.82	17.58	225.26	-28.57	82.78	-1.37	3.0905	0.264
12.0167	14.58	14.21	225.54	-37.34	77.18	-6.89	3.1087	0.2636
12.025	14.27	12.62	225.39	-47.26	73.35	-12.8	3.127	0.2632
12.0334	14.77	12.68	224.77	-57.77	71.48	-18.83	3.1364	0.2614
12.0417	15.19	14.24	226.46	-65.56	69.57	-23.64	3.1389	0.2584
12.05	15.07	17.98	229.82	-68.84	68.17	-26.91	3.136	0.2556
12.0584	15.18	22.77	233.25	-69.25	67.29	-29.04	3.1049	0.2535
12.0667	17.48	27.61	237.03	-68.91	67.41	-30.17	3.0737	0.2513
12.075	22.87	32.67	242.7	-68.05	68.89	-30.03	3.0696	0.2503
12.0834	28.49	37.59	249.44	-67.26	70.54	-28.84	3.0692	0.2494
12.0917	32.14	40.06	255.58	-66.81	69.24	-27.12	3.0679	0.2488
12.1	33.57	40.44	262.69	-66.07	65.98	-25.41	3.0655	0.2484
12.1084	33.46	39.2	269.1	-67.75	63.66	-25.49	3.0631	0.248
12.1167	32.03	36.38	274.18	-72.23	62.52	-27.46	3.0782	0.2472
12.125	30.76	32.96	273.76	-76.86	61.27	-28.62	3.094	0.2464
12.1334	28.82	30.16	269.58	-79.85	59.92	-28.51	3.1092	0.2451
12.1417	24.5	28.52	264.54	-80.53	59.56	-28.1	3.1239	0.2435
12.15	19.28	28.26	260.82	-77.99	61.38	-27.77	3.138	0.2419
12.1584	13.69	28.44	258.31	-72.67	64.76	-27.57	3.1393	0.239
12.1667	8.71	27.08	255.22	-66	67.46	-26.97	3.1405	0.2361
12.175	4.54	23.89	250.34	-58.46	68.7	-25.55	3.1396	0.2319
12.1834	1.54	20.86	244.2	-50.31	69.2	-23.26	3.1374	0.2271
12.1917	-2.49	18.19	242.59	-42.54	70.24	-22.4	3.1348	0.2227
12.2	-7.58	15.75	244.99	-35.4	71.81	-22.77	3.1315	0.2189
12.2084	-12.05	12.87	247.88	-29.9	72.8	-23.2	3.1281	0.2152
12.2167	-14.91	9.26	249.68	-26.39	72.59	-23.17	3.1036	0.2127
12.225	-16.03	6.21	252.28	-24.37	71.8	-22.93	3.0782	0.2103
12.2334	-16.15	5.36	255.92	-23.03	71.63	-22.42	3.0748	0.2083
12.2417	-16	6.48	258.36	-22.56	71.35	-21.88	3.0994	0.2066
12.25	-16.71	7.37	257.23	-22.97	69.6	-21.67	3.1224	0.205
12.2584	-18.19	8.15	253.11	-24.31	66.5	-21.62	3.1073	0.2058
12.2667	-19.54	10.41	250.91	-26.87	63.06	-20.8	3.0922	0.2066
12.275	-20.71	14.31	251.24	-30.34	59.31	-19.44	3.0913	0.2074
12.2834	-21.58	17.64	249.28	-33.98	55.3	-19.06	3.1034	0.2083
12.2917	-22.66	19.62	242.35	-37.73	51.12	-19.7	3.1115	0.2091
12.3	-23.9	20.63	232.12	-41.44	46.67	-20.94	3.0904	0.2095
