Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.HipFlexion[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.HipAbduction[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.HipExternalRotation[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.KneeFlexion[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.KneeFlexion[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.KneeFlexion[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.AnklePlantarFlexion[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLegCustom.SubTalarEversion[0]
  3.350000000000000e+00, -9.716135710856999e-03,  9.166848798509908e-02,  1.147715480228395e-01,  8.049423087378038e-02,  2.045715512647606e-02, -1.733233086685912e-01, -6.046060714609539e-02,  1.551284123513815e-01
  3.358333333333333e+00, -9.612544852921262e-03,  9.157037112892441e-02,  1.148921317902728e-01,  8.047917819377763e-02,  2.053947899818875e-02, -1.733248680137895e-01, -6.032677592129246e-02,  1.549558943396623e-01
  3.366666666666667e+00, -9.505260037230404e-03,  9.148130659820031e-02,  1.150083467571254e-01,  8.046375076979156e-02,  2.061360963637671e-02, -1.733257198794219e-01, -6.019811835708765e-02,  1.548066983066086e-01
  3.375000000000000e+00, -9.394911345203960e-03,  9.140307810758497e-02,  1.151193778409051e-01,  8.044964664558581e-02,  2.068208315058317e-02, -1.733257017268663e-01, -6.007577444920975e-02,  1.546778306620440e-01
  3.383333333333333e+00, -9.282408925945767e-03,  9.133687909610622e-02,  1.152238775332955e-01,  8.043853799232036e-02,  2.074651167536934e-02, -1.733246443639322e-01, -5.996110919483397e-02,  1.545683985261692e-01
  3.391666666666667e+00, -9.168667324608349e-03,  9.128359878133785e-02,  1.153198546244556e-01,  8.043212578652328e-02,  2.080750776762241e-02, -1.733226247123815e-01, -5.985569207887687e-02,  1.544798080511829e-01
  3.400000000000000e+00, -9.054586926240702e-03,  9.124420940446920e-02,  1.154046079566566e-01,  8.043195982862299e-02,  2.086443406106420e-02, -1.733201409461283e-01, -5.976116094882326e-02,  1.544158820633525e-01
  3.408333333333334e+00, -8.941144301039084e-03,  9.122001709935823e-02,  1.154747376482445e-01,  8.043921677042040e-02,  2.091604276580306e-02, -1.733181657491538e-01, -5.967885365954298e-02,  1.543811404590629e-01
  3.416666666666667e+00, -8.829376495719294e-03,  9.121259136049509e-02,  1.155264549128942e-01,  8.045465294573997e-02,  2.096204448841621e-02, -1.733180234909815e-01, -5.960937022436472e-02,  1.543774767576491e-01
  3.425000000000000e+00, -8.720277444885152e-03,  9.122341980509341e-02,  1.155558863810882e-01,  8.047843557246769e-02,  2.100290929329907e-02, -1.733210794288203e-01, -5.955256371489506e-02,  1.544044541399054e-01
  3.433333333333333e+00, -8.614636973276640e-03,  9.125346553342029e-02,  1.155593405747487e-01,  8.050983441551193e-02,  2.103797173272270e-02, -1.733283117034101e-01, -5.950762401061611e-02,  1.544624749991668e-01
  3.441666666666667e+00, -8.512913166620598e-03,  9.130280534675927e-02,  1.155339059503307e-01,  8.054719329040171e-02,  2.106467433158032e-02, -1.733399478885081e-01, -5.947297099177645e-02,  1.545535317431176e-01
  3.450000000000000e+00, -8.416971191961133e-03,  9.137013834923113e-02,  1.154793599948474e-01,  8.058828491371896e-02,  2.107928253784341e-02, -1.733544403882787e-01, -5.944613537300514e-02,  1.546766597416487e-01
  3.458333333333333e+00, -8.323614627234667e-03,  9.145452958687939e-02,  1.153937623823375e-01,  8.063044340412620e-02,  2.107891791029393e-02, -1.733725469139617e-01, -5.942491549496806e-02,  1.548372268918021e-01
  3.466666666666667e+00, -8.234886325691778e-03,  9.155377031766032e-02,  1.152802251823081e-01,  8.067121416188160e-02,  2.106266947308355e-02, -1.733924924179382e-01, -5.940615186243411e-02,  1.550278640072900e-01
  3.475000000000000e+00, -8.150751950051714e-03,  9.166612289218623e-02,  1.151428575226396e-01,  8.070885091793126e-02,  2.103353728005475e-02, -1.734136099340576e-01, -5.938668289592415e-02,  1.552361787786417e-01
  3.483333333333333e+00, -8.070788085908567e-03,  9.178996247141780e-02,  1.149872806992912e-01,  8.074233187323954e-02,  2.099720733737565e-02, -1.734355443497702e-01, -5.936354218413630e-02,  1.554450336480571e-01
  3.491666666666667e+00, -7.994544414325616e-03,  9.192348272995710e-02,  1.148198592121195e-01,  8.077109807773049e-02,  2.095940910680061e-02, -1.734580006570784e-01, -5.933450178512928e-02,  1.556380215248254e-01
  3.500000000000000e+00, -7.921641687715184e-03,  9.206456872880331e-02,  1.146468894244525e-01,  8.079490567664233e-02,  2.092400924271876e-02, -1.734806853903618e-01, -5.929840179640613e-02,  1.558038400087920e-01
  3.508333333333333e+00, -7.851645240828301e-03,  9.221094994635215e-02,  1.144739072166094e-01,  8.081385235339800e-02,  2.089267543792195e-02, -1.735034607437775e-01, -5.925518706328910e-02,  1.559377662817236e-01
  3.516666666666667e+00, -7.783903356220995e-03,  9.236049071703056e-02,  1.143050350776458e-01,  8.082841771696959e-02,  2.086534881706847e-02, -1.735265549999109e-01, -5.920588566379140e-02,  1.560414577580661e-01
  3.525000000000000e+00, -7.717434182853355e-03,  9.251136990617770e-02,  1.141425937896062e-01,  8.083948550854651e-02,  2.084085599357488e-02, -1.735506515035190e-01, -5.915258350918514e-02,  1.561220039622522e-01
  3.533333333333333e+00, -7.650885882744140e-03,  9.266205629527313e-02,  1.139872171864103e-01,  8.084841380428565e-02,  2.081789051636296e-02, -1.735768008722443e-01, -5.909820906577164e-02,  1.561896554057284e-01
  3.541666666666667e+00, -7.582574006401774e-03,  9.281121037467011e-02,  1.138383626722907e-01,  8.085715665088676e-02,  2.079656835464472e-02, -1.736062403402230e-01, -5.904609335455795e-02,  1.562540363213140e-01
  3.550000000000000e+00, -7.510573733691426e-03,  9.295760569478517e-02,  1.136948325599571e-01,  8.086825292815097e-02,  2.077924771494621e-02, -1.736402318927094e-01, -5.899957319673463e-02,  1.563215571133454e-01
  3.558333333333334e+00, -7.432874619441522e-03,  9.310001419185610e-02,  1.135551102637074e-01,  8.088451407017271e-02,  2.076948138673651e-02, -1.736799145610844e-01, -5.896169108362030e-02,  1.563960944978524e-01
  3.566666666666666e+00, -7.347583343743851e-03,  9.323704132023036e-02,  1.134177686737866e-01,  8.090855344407838e-02,  2.077043487338726e-02, -1.737260688038476e-01, -5.893463678676573e-02,  1.564801864966674e-01
  3.575000000000000e+00, -7.253153885253998e-03,  9.336705998029160e-02,  1.132820589355867e-01,  8.094237856792097e-02,  2.078427631190527e-02, -1.737788446125774e-01, -5.891907210197291e-02,  1.565744257308455e-01
  3.583333333333333e+00, -7.148673011892061e-03,  9.348835432939540e-02,  1.131483611940040e-01,  8.098711110426379e-02,  2.081214216614713e-02, -1.738376508023050e-01, -5.891413300249580e-02,  1.566770731735919e-01
  3.591666666666667e+00, -7.034128097730548e-03,  9.359932147779859e-02,  1.130183540622197e-01,  8.104286305654228e-02,  2.085396475492929e-02, -1.739012284051704e-01, -5.891820085878961e-02,  1.567853923228469e-01
  3.600000000000000e+00, -6.910498765974587e-03,  9.369851209586932e-02,  1.128950417149521e-01,  8.110880289124020e-02,  2.090824156119631e-02, -1.739677644467329e-01, -5.892950063851703e-02,  1.568971510933648e-01
  3.608333333333333e+00, -6.779641533197303e-03,  9.378454456936880e-02,  1.127825633268181e-01,  8.118337109259292e-02,  2.097208823550023e-02, -1.740350063495272e-01, -5.894601253674130e-02,  1.570109451886459e-01
  3.616666666666667e+00, -6.641957218248278e-03,  9.385659266591473e-02,  1.126840625195502e-01,  8.126453931525277e-02,  2.104164362627237e-02, -1.741017378038749e-01, -5.896562565779367e-02,  1.571299266393418e-01
  3.625000000000000e+00, -6.504425999600451e-03,  9.391252531502503e-02,  1.126072479484491e-01,  8.135019642014693e-02,  2.111358844204392e-02, -1.741628598920548e-01, -5.898484357348430e-02,  1.572437515529206e-01
  3.633333333333333e+00, -6.368248679171579e-03,  9.395213195309027e-02,  1.125540249517784e-01,  8.143821419148647e-02,  2.118512943876416e-02, -1.742174984010887e-01, -5.900141386366462e-02,  1.573539783483111e-01
  3.641666666666667e+00, -6.236178051107483e-03,  9.397529508917413e-02,  1.125263772407620e-01,  8.152699710663300e-02,  2.125498577526019e-02, -1.742640749463437e-01, -5.901333478824240e-02,  1.574570781518552e-01
  3.650000000000000e+00, -6.110557252587846e-03,  9.398251455489270e-02,  1.125245105294830e-01,  8.161560726370906e-02,  2.132304717877997e-02, -1.743016907920784e-01, -5.901934338074458e-02,  1.575492220242304e-01
  3.658333333333334e+00, -5.993429712953140e-03,  9.397483206550072e-02,  1.125466137204401e-01,  8.170374873762153e-02,  2.138983050137200e-02, -1.743302388965510e-01, -5.901896739920686e-02,  1.576272565234779e-01
  3.666666666666667e+00, -5.886496903255044e-03,  9.395362590070233e-02,  1.125888003468599e-01,  8.179165654973693e-02,  2.145602436319005e-02, -1.743503568257593e-01, -5.901253708750333e-02,  1.576896156351385e-01
  3.675000000000000e+00, -5.790654168651645e-03,  9.392040432619186e-02,  1.126454404734366e-01,  8.188008923086315e-02,  2.152219985808657e-02, -1.743632089763856e-01, -5.900109185388671e-02,  1.577369505195430e-01
  3.683333333333333e+00, -5.705734202223587e-03,  9.387684066667212e-02,  1.127097265066017e-01,  8.197033640934590e-02,  2.158858352250359e-02, -1.743703026802775e-01, -5.898634959978447e-02,  1.577720743677434e-01
  3.691666666666667e+00, -5.631639135529911e-03,  9.382484742056940e-02,  1.127742168873245e-01,  8.206395298218494e-02,  2.165528677161443e-02, -1.743731209871719e-01, -5.897047535095347e-02,  1.577976392580036e-01
  3.700000000000000e+00, -5.564569377898872e-03,  9.376705448499356e-02,  1.128319331579730e-01,  8.216284796153570e-02,  2.172178277744852e-02, -1.743740806474381e-01, -5.895633688403729e-02,  1.578186866324364e-01
  3.708333333333333e+00, -5.503709625023698e-03,  9.370569103766080e-02,  1.128769429011943e-01,  8.226838039699579e-02,  2.178799940281051e-02, -1.743743561534881e-01, -5.894576412401105e-02,  1.578344052449874e-01
  3.716666666666667e+00, -5.447273358015814e-03,  9.364315641878163e-02,  1.129046521637288e-01,  8.238155272576393e-02,  2.185324537736033e-02, -1.743752778088302e-01, -5.894026424568796e-02,  1.578443384152934e-01
  3.725000000000000e+00, -5.393871328973150e-03,  9.358207574150579e-02,  1.129116493179233e-01,  8.250291080944915e-02,  2.191615189749729e-02, -1.743782489798252e-01, -5.894111441888170e-02,  1.578488107315754e-01
  3.733333333333333e+00, -5.342300751751571e-03,  9.352517608836530e-02,  1.128958056001424e-01,  8.263270689272530e-02,  2.197486871844512e-02, -1.743846134433225e-01, -5.894940701412647e-02,  1.578488886823642e-01
  3.741666666666667e+00, -5.291082365852092e-03,  9.347467566353385e-02,  1.128565982049594e-01,  8.277103523392133e-02,  2.202750958004907e-02, -1.743951980164052e-01, -5.896587744812815e-02,  1.578453680572353e-01
  3.750000000000000e+00, -5.238557280029156e-03,  9.343165585230651e-02,  1.127952303386186e-01,  8.291771308799259e-02,  2.207256278278602e-02, -1.744100157697329e-01, -5.899077646760311e-02,  1.578381117142932e-01
  3.758333333333333e+00, -5.183601472332515e-03,  9.339588649931563e-02,  1.127144313007781e-01,  8.307193534765944e-02,  2.210897795344913e-02, -1.744283613533208e-01, -5.902392600027280e-02,  1.578260679689164e-01
  3.766666666666667e+00, -5.127716276337319e-03,  9.336582298903173e-02,  1.126193418562933e-01,  8.323249982694807e-02,  2.213543029231779e-02, -1.744484260593988e-01, -5.906515185893279e-02,  1.578059093716094e-01
  3.775000000000000e+00, -5.069319544685887e-03,  9.334047974385551e-02,  1.125131188581390e-01,  8.339610564601604e-02,  2.215194521645381e-02, -1.744702465914700e-01, -5.911348644232375e-02,  1.577791330282258e-01
  3.783333333333333e+00, -5.011161867105100e-03,  9.331793103832409e-02,  1.124031950338310e-01,  8.356052744688722e-02,  2.215715949820041e-02, -1.744918268160628e-01, -5.916838087620997e-02,  1.577428361633594e-01
  3.791666666666667e+00, -4.954157695798118e-03,  9.329659422203984e-02,  1.122966145854147e-01,  8.372334838858750e-02,  2.215039270944463e-02, -1.745115331912212e-01, -5.922849287861831e-02,  1.576958944743783e-01
  3.800000000000000e+00, -4.898315618067613e-03,  9.327496972653071e-02,  1.122001304769419e-01,  8.388254708663330e-02,  2.213140393512458e-02, -1.745276064504633e-01, -5.929184193985845e-02,  1.576379648551252e-01
  3.808333333333334e+00, -4.842983591865401e-03,  9.325175504189942e-02,  1.121193788368707e-01,  8.403657446729682e-02,  2.210070416260312e-02, -1.745383625464331e-01, -5.935612173608067e-02,  1.575693992162096e-01
  3.816666666666667e+00, -4.787129473307819e-03,  9.322604489791009e-02,  1.120581599506454e-01,  8.418438586967451e-02,  2.205990208187125e-02, -1.745425260634377e-01, -5.941906863299729e-02,  1.574908295392334e-01
  3.825000000000000e+00, -4.729593404821720e-03,  9.319755010094433e-02,  1.120177582708995e-01,  8.432534247207378e-02,  2.201177497071516e-02, -1.745396822149295e-01, -5.947881250079842e-02,  1.574033159435078e-01
  3.833333333333333e+00, -4.668733939637931e-03,  9.316719446388722e-02,  1.119951586151241e-01,  8.445800212299970e-02,  2.195983012125891e-02, -1.745317244907471e-01, -5.953400925268042e-02,  1.573134272009977e-01
  3.841666666666667e+00, -4.605927516531477e-03,  9.313479547964576e-02,  1.119891682749518e-01,  8.458374197191479e-02,  2.190799065210136e-02, -1.745179412561055e-01, -5.958517036556720e-02,  1.572180147772138e-01
