Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C2C1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C1C0Jnt.Pos[0]
  3.416666666666667e-01,  4.585447027151967e-01,  4.692537188371479e-01,  1.050505034100132e+00,  1.583619684071083e+00, -1.777585991062335e-01,  1.432090198699308e-01,  6.893368580472107e-04, -6.106227074332912e-16, -1.117967798674517e-03,  2.208751353294589e-03,  5.260300431273590e-03, -3.582157053437858e-03,  3.900406154508411e-03,  1.159459017229569e-02, -6.325685956812394e-03,  5.611926300040096e-03,  1.816924484239926e-02, -9.101432512552805e-03,  7.239215911072067e-03,  2.465513731223071e-02, -1.174057383075636e-02,  8.858927839606755e-03,  3.058702113830149e-02, -1.436742564939313e-02,  9.701296243038516e-03,  3.701509602813365e-02, -1.573358029302617e-02, -9.107298248878236e-18,  0.000000000000000e+00,  1.387778780781445e-16, -9.540979117872437e-18, -2.775557561562891e-17,  1.526556658859590e-16, -6.071532165918823e-18,  0.000000000000000e+00,  1.249000902703301e-16, -9.540979117872437e-18, -2.775557561562891e-17,  1.249000902703301e-16, -8.673617379884034e-18, -2.775557561562891e-17,  1.249000902703301e-16, -8.239936510889832e-18,  0.000000000000000e+00,  9.714451465470117e-17, -1.665334536937735e-16,  3.747002708109903e-16
  3.500000000000000e-01,  4.585561038977827e-01,  4.692470910968032e-01,  1.050514170912566e+00,  1.583605738890208e+00, -1.777750698641832e-01,  1.432839740195208e-01,  6.900022708969231e-04, -4.440892419641822e-16, -1.122250607788541e-03,  2.210883448097624e-03,  5.254327808531950e-03, -3.595879894913889e-03,  3.904171193827289e-03,  1.158142550349957e-02, -6.349918949480748e-03,  5.617343459777099e-03,  1.814861521366038e-02, -9.136299078622146e-03,  7.246203883982284e-03,  2.462714350546110e-02, -1.178555065089963e-02,  8.867479310998974e-03,  3.055229218309130e-02, -1.442246564391679e-02,  9.710660847738103e-03,  3.697306854182682e-02, -1.579385387260123e-02, -4.531965080989409e-16,  0.000000000000000e+00,  1.110223024625157e-16, -1.205632815803881e-16, -5.551115123125783e-17,  1.110223024625157e-16, -5.637851296924623e-18,  2.775557561562891e-17,  1.249000902703301e-16, -1.084202172485504e-17, -2.775557561562891e-17,  1.526556658859590e-16,  4.375839968151495e-16,  0.000000000000000e+00,  1.526556658859590e-16,  1.001802807376606e-16, -5.551115123125783e-17,  1.249000902703301e-16, -8.326672684688674e-17,  3.469446951953614e-16
  3.583333333333334e-01,  4.585663375375396e-01,  4.692410115153556e-01,  1.050523669281747e+00,  1.583595265518193e+00, -1.777993452012537e-01,  1.433466591099378e-01,  6.906370615101449e-04, -2.359224099024205e-16, -1.126788883125380e-03,  2.212917424098799e-03,  5.247871093609419e-03, -3.610421293179304e-03,  3.907762966393066e-03,  1.156719381381453e-02, -6.375597421258304e-03,  5.622511322335092e-03,  1.812631351514622e-02, -9.173245408159116e-03,  7.252870271038387e-03,  2.459688074859142e-02, -1.183321030327919e-02,  8.875637244483460e-03,  3.051474838147428e-02, -1.448078873117902e-02,  9.719594494213356e-03,  3.692763464959432e-02, -1.585772272418016e-02, -6.505213034913025e-18,  0.000000000000000e+00,  9.714451465470117e-17,  6.587612400021924e-16, -2.775557561562891e-17,  1.804112415015879e-16,  3.261280134836397e-16,  2.775557561562891e-17,  1.665334536937735e-16, -2.294171796979327e-16, -2.775557561562891e-17,  6.938893903907228e-17, -2.311519031739095e-16,  0.000000000000000e+00,  1.387778780781445e-16, -5.637851296924622e-18, -2.775557561562891e-17,  9.714451465470117e-17, -1.387778780781446e-16,  3.885780586188047e-16
  3.666666666666667e-01,  4.585754124910854e-01,  4.692355423653365e-01,  1.050533575958677e+00,  1.583588778687025e+00, -1.778315680526169e-01,  1.433964220250528e-01,  6.912396440135739e-04,  4.163336647355940e-17, -1.131574056876648e-03,  2.214848199896995e-03,  5.240729431546615e-03, -3.625753795533188e-03,  3.911172499021072e-03,  1.155145238500214e-02, -6.402672893767104e-03,  5.627416977045507e-03,  1.810164598744438e-02, -9.212201750201212e-03,  7.259198417871719e-03,  2.456340763025683e-02, -1.188346281125407e-02,  8.883381259419884e-03,  3.047322182394153e-02, -1.454228480304320e-02,  9.728074863890013e-03,  3.687738099763380e-02, -1.592506626978046e-02, -8.673617379884035e-18, -8.326672684688674e-17,  8.326672684688674e-17, -3.469446951953614e-18,  5.551115123125783e-17,  8.326672684688674e-17, -7.372574772901430e-18, -2.775557561562891e-17,  1.110223024625157e-16, -9.540979117872437e-18, -5.551115123125781e-17,  1.249000902703301e-16,  1.040834085586084e-16, -5.551115123125781e-17,  9.714451465470117e-17, -1.175275154974287e-16,  2.775557561562891e-17,  1.249000902703301e-16, -1.387778780781445e-16,  2.498001805406602e-16
  3.750000000000000e-01,  4.585833435537049e-01,  4.692307583624504e-01,  1.050543892500595e+00,  1.583586610124212e+00, -1.778712325138775e-01,  1.434331140665536e-01,  6.918169823177492e-04,  3.191891431258195e-16, -1.136587874461928e-03,  2.216698089025837e-03,  5.232773879201719e-03, -3.641818911227307e-03,  3.914439194901259e-03,  1.153391700461054e-02, -6.431042078932478e-03,  5.632117117440174e-03,  1.807416725684561e-02, -9.253019493285827e-03,  7.265261457425804e-03,  2.452611979127573e-02, -1.193611647051329e-02,  8.890800851617883e-03,  3.042696274597791e-02, -1.460671926301794e-02,  9.736199962459918e-03,  3.682140025321089e-02, -1.599562760584600e-02, -3.378373969464831e-16,  2.775557561562891e-17,  2.775557561562891e-17,  2.181414771040835e-16,  0.000000000000000e+00,  1.110223024625157e-16,  6.591949208711867e-16, -5.551115123125783e-17,  1.526556658859590e-16, -6.730727086790012e-16, -2.775557561562891e-17,  1.387778780781446e-17,  3.256943326146455e-16, -2.775557561562891e-17,  1.110223024625157e-16,  6.626643678231403e-16,  2.775557561562891e-17,  1.526556658859590e-16, -1.665334536937735e-16,  2.359223927328458e-16
  3.833333333333334e-01,  4.585901567851179e-01,  4.692267590695189e-01,  1.050554469271483e+00,  1.583589109153694e+00, -1.779161444493562e-01,  1.434558316344310e-01,  6.923794302297662e-04, -6.096512636899498e-14, -1.141768996261460e-03,  2.218500266635625e-03,  5.223913996631399e-03, -3.658420097797670e-03,  3.917621637540908e-03,  1.151438832783511e-02, -6.460357904899149e-03,  5.636696033771081e-03,  1.804356494112949e-02, -9.295199268478330e-03,  7.271168121581401e-03,  2.448459333808665e-02, -1.199052711016908e-02,  8.898029080772758e-03,  3.037544526762394e-02, -1.467330381253864e-02,  9.744115501916430e-03,  3.675905601893484e-02, -1.606854347683600e-02,  2.944693100470630e-16,  1.665334536937735e-16,  9.020562075079397e-16, -1.044737213407032e-15,  8.326672684688674e-17,  7.771561172376096e-16, -4.293440603042598e-17,  1.110223024625157e-16,  8.743006318923108e-16, -8.196568423990412e-16,  5.551115123125781e-17,  7.216449660063516e-16, -2.641116492174688e-16,  1.665334536937735e-16,  9.020562075079395e-16, -8.213915658750180e-16,  5.551115123125781e-17,  7.355227538141660e-16,  8.604228440844963e-16,  2.345346139520643e-15
  3.916666666666667e-01,  4.585959764089115e-01,  4.692236395690210e-01,  1.050565437087951e+00,  1.583596208557384e+00, -1.779675952553681e-01,  1.434677808709360e-01,  6.929335450347026e-04, -5.892509144177607e-14, -1.147143766379772e-03,  2.220275743776017e-03,  5.214161411438148e-03, -3.675641766179877e-03,  3.920756930231086e-03,  1.149289198367450e-02, -6.490769431868054e-03,  5.641207110520342e-03,  1.800987920195877e-02, -9.338955544429643e-03,  7.276987274727007e-03,  2.443888276882277e-02, -1.204697138832454e-02,  8.905150219088831e-03,  3.031873699904626e-02, -1.474237700959041e-02,  9.751913767537382e-03,  3.669043011392367e-02, -1.614418463332225e-02, -5.971785566050157e-16,  8.326672684688673e-17,  7.910339050454238e-16, -5.967448757360215e-16,  1.110223024625156e-16,  8.049116928532383e-16,  1.804112415015879e-16,  1.110223024625156e-16,  9.159339953157539e-16, -1.040834085586084e-15,  1.387778780781445e-16,  7.910339050454238e-16, -1.039533042979101e-15,  1.387778780781445e-16,  7.771561172376094e-16, -4.380176776841437e-17,  8.326672684688673e-17,  8.604228440844961e-16,  9.159339953157539e-16,  2.484124017598787e-15
  4.000000000000000e-01,  4.586008634020369e-01,  4.692215125479058e-01,  1.050576567009106e+00,  1.583608273889519e+00, -1.780227099507947e-01,  1.434689310090481e-01,  6.934803278863994e-04, -5.398459864256129e-14, -1.152632865305863e-03,  2.222027728103100e-03,  5.203522627108701e-03, -3.693229763311077e-03,  3.923850737262044e-03,  1.146944230700814e-02, -6.521827854154129e-03,  5.645658497467560e-03,  1.797313250280074e-02, -9.383642576999401e-03,  7.282729429826951e-03,  2.438901856579460e-02, -1.210461631448565e-02,  8.912177131711245e-03,  3.025687575637967e-02, -1.481291948925090e-02,  9.759608847835291e-03,  3.661556830153911e-02, -1.622143478201305e-02, -1.373467312104637e-15,  1.387778780781446e-16,  7.494005416219807e-16, -1.504872615409880e-16,  1.110223024625157e-16,  8.049116928532385e-16, -1.483622252829164e-15,  1.942890293094024e-16,  7.355227538141662e-16,  6.808789643208967e-17,  2.775557561562891e-17,  8.326672684688672e-16, -1.148820621965640e-15,  1.665334536937735e-16,  7.355227538141660e-16, -3.742665899419961e-16,  1.110223024625157e-16,  8.187894806610529e-16,  9.714451465470120e-16,  2.275957200481571e-15
  4.083333333333333e-01,  4.586049074474667e-01,  4.692204456946619e-01,  1.050587701709205e+00,  1.583625473236352e+00, -1.780797556617757e-01,  1.434605673144919e-01,  6.940171948385416e-04, -4.811429398444246e-14, -1.158177095469330e-03,  2.223747940222768e-03,  5.192098612316578e-03, -3.710994410208366e-03,  3.926888438150962e-03,  1.144426184984177e-02, -6.553198220033872e-03,  5.650029158585393e-03,  1.793367359267059e-02, -9.428778435765063e-03,  7.288367451036711e-03,  2.433547397128599e-02, -1.216284021292199e-02,  8.919076611387173e-03,  3.019044864127301e-02, -1.488417048122380e-02,  9.767164377975071e-03,  3.653518106691783e-02, -1.629946081328850e-02, -7.047314121155779e-16,  1.110223024625157e-16,  7.355227538141662e-16, -7.077671781985371e-16,  8.326672684688673e-17,  7.632783294297949e-16, -4.796510411075872e-16,  1.665334536937735e-16,  7.910339050454240e-16, -9.298117831235686e-16,  8.326672684688674e-17,  7.355227538141662e-16, -8.148863528401051e-16,  1.387778780781446e-16,  7.216449660063518e-16, -8.183557997920585e-16,  1.387778780781445e-16,  8.049116928532383e-16,  1.082467449009528e-15,  2.262079412673756e-15
  4.166666666666667e-01,  4.586082281801093e-01,  4.692204276116042e-01,  1.050598681416383e+00,  1.583647782768085e+00, -1.781374786062466e-01,  1.434438678409204e-01,  6.945376771952227e-04, -4.148071093186696e-14, -1.163708032489242e-03,  2.225415653341072e-03,  5.180111824200953e-03, -3.728716463635516e-03,  3.929833431715789e-03,  1.141784094526470e-02, -6.584493370641885e-03,  5.654266431885431e-03,  1.789227084559703e-02, -9.473806074374612e-03,  7.293833405976989e-03,  2.427929164652773e-02, -1.222092451061666e-02,  8.925765526456363e-03,  3.012074917323551e-02, -1.495525063799697e-02,  9.774489321560951e-03,  3.645083377167650e-02, -1.637729976516765e-02, -1.148386941096646e-15,  1.387778780781445e-16,  7.077671781985371e-16, -7.025630077706069e-16,  1.110223024625157e-16,  7.077671781985373e-16, -4.805184028455755e-16,  1.665334536937735e-16,  7.771561172376094e-16, -2.589074787895384e-16,  1.110223024625156e-16,  7.355227538141660e-16, -9.254749744336264e-16,  1.387778780781445e-16,  7.077671781985371e-16, -9.224392083506670e-16,  1.387778780781445e-16,  6.800116025829082e-16,  1.082467449009528e-15,  2.081668171172169e-15
  4.250000000000000e-01,  4.586109993451638e-01,  4.692213709813343e-01,  1.050609359103942e+00,  1.583674995018974e+00, -1.781952708634243e-01,  1.434196684169287e-01,  6.950269913461555e-04, -3.420874958315101e-14, -1.169150213267985e-03,  2.226983498282362e-03,  5.167928071276366e-03, -3.746154127122630e-03,  3.932602069329036e-03,  1.139098589699694e-02, -6.615286320641890e-03,  5.658249963248685e-03,  1.785018777581366e-02, -9.518111143926934e-03,  7.298972041465225e-03,  2.422218614362103e-02, -1.227807671598920e-02,  8.932053887175665e-03,  3.004990441571502e-02, -1.502519015485634e-02,  9.781375623305605e-03,  3.636510049641675e-02, -1.645388961716922e-02, -1.258541881821174e-15,  1.387778780781446e-16,  6.522560269672795e-16, -2.580401170515501e-16,  1.110223024625157e-16,  7.355227538141662e-16, -8.114169058881515e-16,  1.665334536937735e-16,  6.938893903907228e-16,  7.329206686002009e-17,  8.326672684688673e-17,  7.910339050454238e-16, -1.143616451537710e-15,  1.665334536937735e-16,  6.522560269672795e-16, -9.194034422677078e-16,  1.665334536937735e-16,  6.661338147750939e-16,  1.193489751472043e-15,  1.984523656517467e-15
  4.333333333333333e-01,  4.586134685926779e-01,  4.692231508747078e-01,  1.050619604735310e+00,  1.583706745837456e+00, -1.782530597355414e-01,  1.433884623685225e-01,  6.954647954382794e-04, -2.656208792598807e-14, -1.174428712762681e-03,  2.228386296326088e-03,  5.156017805000958e-03, -3.763067328216753e-03,  3.935079252707750e-03,  1.136473365947297e-02, -6.645153129117501e-03,  5.661814148621869e-03,  1.780904933760762e-02, -9.561083675848297e-03,  7.303569733254948e-03,  2.416636247831846e-02, -1.233350998795112e-02,  8.937680272725110e-03,  2.998064989853512e-02, -1.509302614182747e-02,  9.787537004677013e-03,  3.628129166155045e-02, -1.652817592105296e-02, -4.727121472036798e-16,  1.942890293094023e-16,  6.800116025829082e-16, -7.003946034256357e-16,  1.387778780781445e-16,  6.938893903907226e-16, -8.053453737222325e-16,  1.665334536937735e-16,  6.245004513516505e-16, -9.215718466126788e-16,  1.387778780781446e-16,  6.245004513516506e-16, -3.638582490861353e-16,  1.110223024625157e-16,  6.800116025829084e-16, -4.779163176316103e-16,  1.110223024625156e-16,  7.077671781985371e-16,  1.165734175856414e-15,  1.845745778439322e-15
  4.416666666666667e-01,  4.586159732422938e-01,  4.692256292353978e-01,  1.050629303498132e+00,  1.583742464420775e+00, -1.783112348985687e-01,  1.433504161437531e-01,  6.958376813508225e-04, -1.910971530458885e-14, -1.179476121272001e-03,  2.229581085595762e-03,  5.144876638820078e-03, -3.779240074885829e-03,  3.937189116016693e-03,  1.134017664839398e-02, -6.673712378463761e-03,  5.664849831814363e-03,  1.777056739556906e-02, -9.602174884344410e-03,  7.307485673144185e-03,  2.411414360112785e-02, -1.238651640935646e-02,  8.942472370286890e-03,  2.991586746069639e-02, -1.515789229142761e-02,  9.792784768161329e-03,  3.620289474455517e-02, -1.659920999480188e-02, -9.168013570537424e-16,  1.942890293094023e-16,  6.106226635438360e-16, -2.563053935755732e-16,  8.326672684688673e-17,  6.522560269672794e-16, -5.837344496661955e-16,  1.387778780781445e-16,  6.245004513516505e-16, -1.472346550235315e-15,  1.665334536937735e-16,  4.996003610813203e-16, -4.731458280726740e-16,  8.326672684688673e-17,  5.828670879282071e-16, -6.934557095217284e-16,  1.942890293094023e-16,  6.661338147750938e-16,  1.054711873393899e-15,  1.804112415015879e-15
  4.500000000000001e-01,  4.586189401782822e-01,  4.692286474502804e-01,  1.050638363728645e+00,  1.583781338040455e+00, -1.783707662458437e-01,  1.433053546135560e-01,  6.961493148046014e-04, -1.300348819834454e-14, -1.184237679717411e-03,  2.230579611664342e-03,  5.134952731604490e-03, -3.794496909823488e-03,  3.938952400613415e-03,  1.131830268156903e-02, -6.700654230836894e-03,  5.667386855605310e-03,  1.773628990468131e-02, -9.640938972984545e-03,  7.310758357428435e-03,  2.406763004198229e-02, -1.243652091623405e-02,  8.946477289364386e-03,  2.985816300751728e-02, -1.521908487409797e-02,  9.797170502758096e-03,  3.613306329984667e-02, -1.666622119336079e-02, -1.138412281109780e-15,  1.387778780781446e-16,  5.134781488891349e-16, -5.833007687972014e-16,  1.110223024625157e-16,  5.967448757360216e-16, -6.912873051767574e-16,  1.110223024625156e-16,  5.551115123125782e-16, -8.036106502462559e-16,  1.387778780781446e-16,  5.412337245047638e-16, -3.634245682171411e-16,  5.551115123125783e-17,  6.383782391594650e-16, -3.569193551822280e-16,  1.387778780781445e-16,  5.551115123125782e-16,  1.026956297778270e-15,  1.623701173514291e-15
  4.583333333333334e-01,  4.586228663192083e-01,  4.692320163909302e-01,  1.050646726298524e+00,  1.583822374266095e+00, -1.784332054127321e-01,  1.432527444025282e-01,  6.964175894370089e-04, -8.215651031926555e-15, -1.188672451937413e-03,  2.231439208769892e-03,  5.126575219836271e-03, -3.808706666675820e-03,  3.940470352302256e-03,  1.129983723136865e-02, -6.725747061226492e-03,  5.669570893030468e-03,  1.770735371281277e-02, -9.677042678401240e-03,  7.313575699929268e-03,  2.402836447040671e-02, -1.248309360887805e-02,  8.949924987876664e-03,  2.980945036591081e-02, -1.527607780379140e-02,  9.800946032382917e-03,  3.607411335835250e-02, -1.672863340676441e-02, -1.366094737331735e-16,  9.714451465470117e-17,  5.828670879282071e-16, -1.023053169957322e-15,  1.249000902703301e-16,  4.579669976578771e-16, -5.798313218452478e-16,  1.387778780781446e-16,  5.689893001203927e-16, -5.819997261902187e-16,  4.163336342344336e-17,  4.718447854656914e-16, -5.828670879282071e-16,  1.665334536937735e-16,  6.106226635438360e-16, -5.802650027142419e-16,  9.714451465470117e-17,  4.996003610813203e-16,  9.853229343548262e-16,  1.540434446667405e-15
  4.666666666666667e-01,  4.586282918180697e-01,  4.692355215764985e-01,  1.050654363165681e+00,  1.583864492862097e+00, -1.785004096758208e-01,  1.431917031830290e-01,  6.966603963762709e-04, -4.565792551749098e-15, -1.192749725528785e-03,  2.232217203096134e-03,  5.119861735771760e-03, -3.821770937731389e-03,  3.941844202674153e-03,  1.128503957914296e-02, -6.748817092696430e-03,  5.671547596666228e-03,  1.768416512551340e-02, -9.710235969362269e-03,  7.316125588088067e-03,  2.399689823122561e-02, -1.252591195452797e-02,  8.953045391449286e-03,  2.977041353108597e-02, -1.532847638383324e-02,  9.804363145592784e-03,  3.602687266162342e-02, -1.678601440783459e-02, -9.094287822808409e-16,  1.110223024625156e-16,  4.163336342344336e-16, -3.603888021341816e-16,  5.551115123125781e-17,  5.273559366969493e-16, -2.432949675057472e-16,  1.526556658859590e-16,  5.828670879282072e-16, -6.882515390937980e-16,  9.714451465470117e-17,  4.579669976578770e-16, -8.014422459012849e-16,  8.326672684688674e-17,  4.718447854656915e-16, -5.806986835832362e-16,  9.714451465470120e-17,  5.134781488891349e-16,  8.743006318923106e-16,  1.498801083243962e-15
  4.750000000000000e-01,  4.586357718106174e-01,  4.692389293838994e-01,  1.050661275860268e+00,  1.583906555064135e+00, -1.785742322255658e-01,  1.431211308734656e-01,  6.968840899767314e-04, -1.929012659376496e-15, -1.196445573787943e-03,  2.232933955059153e-03,  5.114690108168815e-03, -3.833613057804569e-03,  3.943109905928632e-03,  1.127364043884963e-02, -6.769728943161643e-03,  5.673368697624710e-03,  1.766630215942948e-02, -9.740324057362039e-03,  7.318474753476161e-03,  2.397265870528929e-02, -1.256472468187870e-02,  8.955920162269303e-03,  2.974034211502789e-02, -1.537597312313690e-02,  9.807511269580968e-03,  3.599048152867004e-02, -1.683802746709538e-02, -7.958043946043601e-16,  1.526556658859590e-16,  4.440892098500625e-16,  8.803721640582296e-17,  8.326672684688674e-17,  5.551115123125783e-16, -1.464540294593419e-15,  9.714451465470120e-17,  3.191891195797325e-16,  2.033963275582806e-16,  1.387778780781446e-16,  5.551115123125783e-16, -8.018759267702791e-16,  6.938893903907228e-17,  4.302114220422482e-16, -9.115971866258119e-16,  8.326672684688673e-17,  4.163336342344336e-16,  7.910339050454238e-16,  1.484923295436146e-15
  4.833333333333334e-01,  4.586458482115000e-01,  4.692419876578968e-01,  1.050667502402711e+00,  1.583947326513645e+00, -1.786563707734926e-01,  1.430399502260783e-01,  6.970865505698619e-04,  5.551115568443493e-17, -1.199742306382133e-03,  2.233582672894362e-03,  5.110822344609941e-03, -3.844176344088560e-03,  3.944255468571009e-03,  1.126511523502345e-02, -6.788382517169728e-03,  5.675016939595297e-03,  1.765294278118818e-02, -9.767162924500793e-03,  7.320600935975790e-03,  2.395453041719599e-02, -1.259934601217639e-02,  8.958522059710032e-03,  2.971785226538745e-02, -1.541834067655950e-02,  9.810360573491744e-03,  3.596326528096242e-02, -1.688442362184783e-02, -1.244664094013359e-15,  2.775557561562891e-17,  3.053113317719180e-16, -3.551846317062512e-16,  5.551115123125781e-17,  4.718447854656914e-16, -6.826136877968734e-16,  1.526556658859590e-16,  3.885780586188047e-16, -8.010085650322905e-16,  4.163336342344336e-17,  3.747002708109902e-16, -5.772292366312825e-16,  8.326672684688673e-17,  4.302114220422481e-16, -1.353084311261909e-16,  5.551115123125781e-17,  4.857225732735059e-16,  7.494005416219805e-16,  1.346145417358002e-15
  4.916666666666667e-01,  4.586590245835490e-01,  4.692444250436713e-01,  1.050673119507187e+00,  1.583985457160609e+00, -1.787483448627512e-01,  1.429473114754982e-01,  6.972670562984386e-04,  1.776356982433892e-15, -1.202629332064397e-03,  2.234161043647255e-03,  5.108045832859291e-03, -3.853426860445451e-03,  3.945276806191190e-03,  1.125899533440366e-02, -6.804717887321288e-03,  5.676486445904223e-03,  1.764335262136968e-02, -9.790666346899570e-03,  7.322496554855584e-03,  2.394151684898136e-02, -1.262966471921375e-02,  8.960841806915410e-03,  2.970170770772604e-02, -1.545544293199218e-02,  9.812900898362504e-03,  3.594372783240381e-02, -1.692505381749795e-02, -2.419939248987645e-16,  6.938893903907227e-17,  4.163336342344336e-16, -5.789639601072593e-16,  4.163336342344336e-17,  4.302114220422481e-16, -2.255140518769849e-17,  5.551115123125781e-17,  4.857225732735059e-16, -1.575562597055935e-15,  6.938893903907227e-17,  3.053113317719180e-16,  2.016616040823038e-16,  6.938893903907227e-17,  4.996003610813203e-16, -3.547509508372571e-16,  6.938893903907228e-17,  4.302114220422482e-16,  6.106226635438360e-16,  1.221245327087672e-15
  5.000000000000000e-01,  4.586757452574780e-01,  4.692459468101524e-01,  1.050678231433898e+00,  1.584019528717025e+00, -1.788515335487853e-01,  1.428427140253977e-01,  6.974289445047540e-04,  3.233524820420250e-15, -1.205105131657891e-03,  2.234679760730886e-03,  5.106156709364248e-03, -3.861359739174619e-03,  3.946192802149183e-03,  1.125483138730509e-02, -6.818726457805750e-03,  5.677804386039421e-03,  1.763682752878527e-02, -9.810821956857193e-03,  7.324196657936664e-03,  2.393266248794261e-02, -1.265566484902862e-02,  8.962922293354643e-03,  2.969072303849597e-02, -1.548726036591156e-02,  9.815179211890323e-03,  3.593043465865938e-02, -1.695989667408907e-02, -3.517151847542977e-16,  5.551115123125784e-17,  3.747002708109904e-16, -9.102961440188293e-16,  5.551115123125781e-17,  3.885780586188047e-16, -3.556183125752454e-16,  5.551115123125781e-17,  4.440892098500625e-16, -3.543172699682628e-16,  5.551115123125781e-17,  4.302114220422481e-16, -1.951563910473908e-17,  5.551115123125783e-17,  4.024558464266192e-16, -4.653395724307785e-16,  8.326672684688674e-17,  4.302114220422482e-16,  4.718447854656914e-16,  1.124100812432971e-15
