time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
7.165833,0.001813,0.052597,0.000918,-0.363494,-0.004593,-0.020999,-0.089933,0.129336,-0.002345,-0.020214,-0.069302,0.003568,0.016302,0.008309,-0.001779,
7.166667,-0.001749,0.066977,0.001373,-0.029662,0.001262,0.028272,-0.068632,0.099404,-0.015390,-0.096887,-0.112351,0.008570,-0.018705,-0.000850,0.001509,
7.167500,0.002318,0.022409,-0.000920,0.264401,0.006814,0.019147,-0.058886,-0.002779,-0.008076,-0.134316,-0.147116,0.004169,-0.049017,0.010586,-0.001306,
7.168333,-0.001398,0.038306,0.002281,0.568199,-0.008514,-0.017545,-0.001365,-0.126587,-0.037018,-0.160241,-0.022038,-0.003224,-0.075520,-0.002241,0.001828,
7.169167,0.004341,0.102095,-0.001843,0.727425,-0.015553,-0.009779,0.022125,-0.104068,-0.073825,-0.216601,0.149078,0.005626,-0.086416,0.009652,0.000992,
7.170000,-0.000761,0.076857,0.002732,0.626415,-0.035339,-0.003783,0.019659,0.043364,-0.009820,-0.191980,0.107454,0.014100,-0.101472,-0.002559,0.001219,
7.170833,0.001452,-0.023403,-0.001544,0.483556,-0.011087,0.011892,0.071796,0.166115,0.021998,-0.120678,0.012087,0.008636,-0.103353,0.004157,0.001896,
7.171667,-0.002451,-0.129114,0.001504,0.382982,0.023495,0.016653,0.127873,0.110011,-0.076246,-0.032247,-0.010848,-0.009525,-0.104454,0.000814,-0.002930,
7.172500,-0.001180,-0.170217,-0.001093,0.259467,0.043546,0.022560,0.130980,0.011555,-0.163136,0.057364,0.097825,-0.007092,-0.092884,-0.009994,0.000930,
7.173333,0.000991,-0.155359,-0.000333,0.030097,0.031367,-0.000901,0.064034,-0.044931,-0.171233,0.046477,0.090568,0.006350,-0.075037,0.003322,-0.001784,
7.174167,-0.001738,-0.202703,-0.000335,-0.227356,0.006636,-0.000470,0.039507,-0.070946,-0.477401,0.006019,0.025004,0.012366,-0.066741,-0.009741,0.001896,
7.175000,0.001465,-0.232012,-0.002626,-0.525445,0.009618,0.039571,-0.032152,-0.095380,-0.337107,-0.083227,-0.014553,0.005039,-0.045656,0.002697,-0.002983,
7.175833,-0.004200,-0.228769,0.001644,-0.711626,0.023044,0.045986,-0.147868,-0.145737,-0.344142,-0.200925,0.037130,-0.002022,-0.027417,-0.008647,-0.000859,
7.176667,-0.000577,-0.155380,-0.002478,-0.702789,0.022309,0.043954,-0.164029,-0.148959,0.050606,-0.302293,0.126560,0.008308,-0.010855,0.006429,-0.002413,
7.177500,-0.004297,-0.117183,0.002098,-0.524937,0.017588,-0.011229,-0.169715,-0.118343,0.219356,-0.344801,0.058331,-0.001632,0.011774,-0.003191,-0.003220,
7.178333,-0.001015,-0.098935,-0.000956,-0.297935,0.032929,-0.042656,-0.115146,-0.146215,-0.061918,-0.132543,-0.019796,-0.001598,0.047918,0.004455,0.000689,
7.179167,-0.001107,-0.079413,0.001331,-0.323265,0.072536,-0.076415,-0.002576,-0.193970,-0.183808,0.049312,-0.100294,0.001265,0.060628,0.003885,-0.002741,
7.180000,-0.001214,0.011310,0.000108,-0.148051,0.147932,-0.070235,0.043215,-0.172797,-0.101945,0.148310,-0.103309,-0.001409,0.066973,0.001050,0.000990,
7.180833,0.001108,0.066487,-0.000199,0.184160,0.167023,-0.026552,0.039964,-0.042400,0.074067,0.149861,-0.234636,0.003373,0.081121,0.009222,-0.003225,
7.181667,-0.002225,0.046213,0.001630,0.355711,0.141780,-0.008991,0.021885,0.113620,0.358353,0.119499,-0.430895,0.011052,0.079392,-0.007915,0.001402,
7.182500,0.001912,0.119028,-0.001424,0.560496,0.085089,-0.009458,0.054008,0.213951,1.010373,0.183038,-0.280048,0.014473,0.069224,0.011894,0.000378,
7.183333,-0.001127,0.217111,0.002540,0.689445,0.023724,0.002114,0.063422,0.289889,0.975172,0.186455,-0.075921,0.008765,0.064301,-0.004446,0.000876,
7.184167,0.002852,0.221367,-0.001888,0.796364,-0.045440,-0.016080,0.015810,0.138958,0.405494,0.172717,0.125547,0.003703,0.061811,0.007610,0.001375,
7.185000,-0.000795,0.109423,0.001618,0.887973,-0.133148,-0.015510,0.005174,-0.091590,0.263691,0.179452,0.385304,-0.012152,0.038328,-0.002601,-0.000566,
7.185833,0.000294,0.022157,-0.002049,0.667865,-0.192299,0.005966,0.051962,-0.198971,0.138948,0.216820,0.453022,-0.008740,0.040904,0.001386,0.000703,
7.186667,-0.002270,0.028708,0.000540,0.264503,-0.206293,0.022717,0.186530,-0.173435,-0.149618,0.248131,0.290323,0.005697,0.026242,0.000647,-0.002598,
7.187500,-0.000397,0.031101,0.000076,-0.133759,-0.162786,0.075030,0.217971,0.231269,-0.302102,0.089139,0.112282,0.019403,-0.000909,-0.004821,0.002198,
7.188333,0.003169,0.043025,-0.000541,-0.349620,-0.099001,0.150702,0.168844,0.350585,-0.457447,-0.063544,0.120096,0.021077,-0.012014,0.007258,-0.000317,
7.189167,0.000649,0.068675,0.000672,-0.590055,-0.077775,0.127818,0.125023,0.388326,-0.731253,0.052916,0.183855,0.010859,-0.012578,-0.005845,0.003285,
7.190000,0.004098,0.061553,-0.002083,-0.721503,-0.044738,0.060547,0.086166,0.442706,-0.624795,0.053918,0.066088,-0.014776,-0.015145,-0.018801,-0.000268,
7.190833,-0.001740,0.050964,0.001723,-0.589682,-0.013552,0.078594,-0.133009,0.266935,-0.324607,-0.039094,-0.053487,-0.043334,-0.026318,-0.010402,0.000011,
7.191667,0.000529,0.064348,-0.002255,-0.227703,-0.033262,0.088883,-0.352488,0.043301,-0.215424,-0.228938,-0.122998,-0.018681,-0.021281,0.006379,-0.000303,
7.192500,-0.001605,0.087918,0.001702,0.078943,-0.081944,-0.080088,-0.318864,-0.128763,-0.065506,-0.459220,-0.299451,0.005299,-0.023900,0.001787,-0.000599,
7.193333,0.002386,0.055365,-0.001666,0.288152,-0.095393,-0.147241,-0.333839,-0.232667,0.254823,-0.556200,-0.436784,0.015460,-0.014871,0.001456,0.003243,
7.194167,0.003040,0.014190,0.001527,0.483578,-0.056089,-0.037186,-0.289415,-0.296057,0.273754,-0.445158,-0.321619,0.022614,-0.008155,0.008590,-0.000527,
7.195000,0.002034,-0.027346,0.001058,0.534373,0.035489,-0.028529,-0.082775,-0.250587,0.074153,-0.057474,-0.076702,0.005681,-0.005361,-0.018162,0.004111,
7.195833,0.003944,-0.058246,-0.001700,0.479722,0.096769,-0.246219,0.151934,-0.244560,0.061471,0.182162,-0.084460,-0.010489,0.001973,0.012448,0.000829,
7.196667,-0.000081,-0.032739,0.000883,0.097942,0.125896,-0.599590,0.312611,-0.358966,0.042721,0.225495,-0.092833,-0.005471,0.000185,-0.005322,0.004121,
7.197500,0.004451,0.032992,-0.001721,-0.396027,0.145726,-0.451257,0.392528,-0.412930,0.019629,0.171820,0.104031,0.012017,-0.009278,0.009399,0.001930,
7.198333,-0.000316,0.007250,0.002847,-0.643119,0.129207,0.106648,0.370006,-0.376003,0.028563,0.084420,0.114919,0.005793,-0.025579,-0.007017,0.000358,
7.199167,0.001485,-0.129808,-0.002198,-0.586308,0.119619,0.423367,0.142347,-0.235414,0.042725,0.113542,0.052333,-0.002799,-0.013538,0.000058,0.000164,
7.200000,-0.004645,-0.184244,0.001914,-0.442828,0.122687,0.356253,-0.145647,-0.024458,0.048596,0.148038,0.067387,-0.012400,0.007708,-0.001725,-0.004148,
7.200833,-0.003909,-0.168715,-0.001144,-0.266699,0.140456,0.244985,-0.127614,0.143783,0.046995,0.093073,0.111922,-0.014477,0.013233,0.006862,-0.001898,
7.201667,-0.004244,-0.141028,-0.000082,-0.009611,0.124601,-0.005949,-0.089803,0.276169,0.025618,0.001956,-0.014808,-0.019265,0.008485,0.010103,-0.005907,
7.202500,-0.003975,-0.117012,-0.000391,0.046489,0.068588,-0.109988,-0.222635,0.258251,0.040059,-0.066835,0.102292,-0.012427,-0.005960,-0.019010,-0.000766,
7.203333,0.000558,-0.056023,0.000217,0.009151,0.006909,0.120536,-0.177738,0.171504,0.036649,-0.015781,0.086989,-0.008310,-0.019290,0.014585,-0.002805,
7.204167,-0.002550,0.021721,0.002047,-0.013231,-0.059830,0.088521,0.010268,0.185584,0.000779,0.047995,-0.083726,0.004832,-0.030145,-0.000501,0.001402,
7.205000,0.002875,0.070540,-0.002225,-0.054091,-0.108457,-0.076218,0.017618,0.203104,0.023876,0.051220,-0.023941,0.011589,-0.022351,0.011263,-0.000048,
7.205833,-0.001329,0.079866,0.002355,-0.125892,-0.125424,0.151933,-0.049153,0.256053,0.024633,0.069374,-0.151449,0.003726,-0.014664,-0.006734,0.000931,
7.206667,0.001777,0.069970,-0.001761,-0.111497,-0.110922,0.356656,-0.059705,0.288202,0.019082,0.089871,-0.260136,0.001848,-0.014080,0.007763,0.000522,
7.207500,-0.002459,0.066177,0.001754,-0.075762,-0.099791,0.352183,-0.015374,0.233378,0.000210,0.082252,-0.195496,0.002605,-0.015533,0.003179,-0.002649,
7.208333,-0.001981,0.050646,-0.002054,-0.025534,-0.072704,-0.066484,0.037488,0.046592,0.006160,0.037248,-0.042007,0.001432,-0.023863,0.004689,-0.000036,
7.209167,-0.000910,0.035150,0.000549,0.089879,-0.044366,-0.294104,0.054514,-0.073941,0.006864,-0.025433,0.105745,0.004137,-0.027116,-0.023107,-0.003848,
7.210000,-0.001228,0.019878,0.000558,0.229158,-0.002321,-0.184877,0.029025,-0.097269,0.007650,-0.052527,0.160764,0.003562,-0.034392,-0.002848,0.001634,
7.210833,0.003474,-0.024418,-0.001262,0.222949,0.005308,-0.146127,0.055658,-0.085997,0.016129,-0.054869,0.267641,0.001857,-0.018619,0.008702,0.000387,
7.211667,-0.000231,-0.051447,0.002106,0.168437,-0.034812,-0.102688,0.037700,-0.113427,0.017025,-0.060846,0.321904,-0.006150,-0.012538,-0.004785,0.002788,
7.212500,0.004291,-0.032915,-0.002306,0.167194,-0.022027,-0.060407,0.049788,-0.254404,0.116522,-0.043157,0.356979,-0.003051,0.011692,0.010556,0.002431,
7.213333,-0.001116,0.047273,0.002132,0.076292,0.004698,-0.061128,0.071647,-0.250841,0.095487,-0.063612,0.376502,-0.016601,0.041320,-0.001429,0.001300,
7.214167,0.001250,0.037673,-0.002279,-0.029824,0.028679,-0.073894,0.060408,-0.146323,-0.016032,-0.043180,0.274361,-0.008639,0.060086,0.005649,0.001532,
7.215000,-0.000665,0.017865,0.001550,-0.002774,0.022857,-0.052931,0.000056,-0.018930,0.033423,-0.023673,0.119438,-0.011957,0.044707,-0.035655,-0.002211,
7.215833,0.000010,0.026688,-0.001488,0.079913,0.009156,-0.018977,-0.038152,0.062257,0.152608,0.006053,0.029723,-0.015100,0.030182,0.001004,0.001670,
7.216667,-0.000082,-0.025038,0.000053,0.151764,0.016217,-0.012586,0.006811,0.069960,0.141640,0.021601,0.003718,-0.007376,0.017782,0.008052,-0.003914,
7.217500,-0.002006,-0.085196,0.001288,0.150186,0.026750,-0.039357,0.022477,0.000707,-0.247721,0.027884,-0.133117,0.003139,0.012891,-0.002912,0.000875,
7.218333,0.001412,-0.076190,-0.001750,0.141435,0.028505,-0.017594,0.022869,-0.112968,-0.827459,0.045699,-0.326436,0.023468,0.013253,0.006414,-0.002423,
7.219167,-0.002034,0.002362,0.002079,0.171387,0.029832,-0.023208,0.036349,-0.058627,-1.014346,0.064582,-0.508456,0.037137,0.006380,-0.003490,-0.000075,
7.220000,0.001545,0.041131,-0.001722,0.119510,0.034657,-0.033990,0.088532,0.120432,-0.219652,0.106286,-0.528825,0.031331,0.008612,0.010409,0.000599,
7.220833,-0.001584,0.049646,0.002564,0.063714,0.024172,-0.005904,0.090746,0.175685,0.636261,0.075243,-0.369460,0.019781,-0.001868,-0.002393,-0.000248,
7.221667,0.002772,0.055894,-0.002154,0.034680,0.026416,-0.037577,0.043582,0.096036,0.621282,-0.015753,-0.132946,0.021252,-0.020337,0.003272,0.001963,
7.222500,0.001492,0.082211,0.000910,0.043802,0.026859,-0.005164,-0.089595,0.095464,0.305681,-0.069047,0.026592,0.011783,-0.020568,-0.000671,-0.000242,
7.223333,0.001138,0.094160,-0.000300,0.032833,0.013416,0.018031,-0.177115,0.141526,0.087144,-0.089344,0.157395,0.009523,-0.024866,-0.000639,0.003665,
7.224167,0.002474,0.058976,0.000015,-0.008303,0.006963,-0.000404,-0.158710,0.189734,0.003540,-0.095056,0.136996,-0.008882,-0.025183,0.005659,-0.000504,
7.225000,-0.000907,0.002938,0.000635,-0.040888,-0.007324,0.032836,-0.117084,0.156855,-0.017287,-0.125175,0.268073,-0.005754,-0.007374,-0.006192,0.001900,
7.225833,0.001675,-0.048751,-0.001951,-0.043015,-0.021222,0.175035,-0.152636,0.049543,0.002994,-0.177619,0.189888,0.005011,0.006381,0.005926,-0.000720,
7.226667,-0.002139,-0.110571,0.001719,-0.050163,-0.028641,0.098025,-0.157474,-0.115612,-0.024442,-0.102125,-0.136301,-0.022527,0.011442,-0.006053,0.000031,
7.227500,-0.000142,-0.126359,-0.002395,-0.069281,-0.017226,-0.095780,-0.008751,-0.264475,-0.015561,-0.062588,-0.090788,-0.027496,0.039938,0.008074,-0.001952,
7.228333,-0.005151,-0.094588,0.002645,-0.098913,-0.018715,-0.073575,0.042239,-0.335100,-0.031000,-0.204119,-0.023838,-0.019062,0.037168,-0.002963,-0.003768,
7.229167,-0.001145,-0.083014,-0.000860,-0.138503,-0.018449,0.012193,0.055939,-0.326401,-0.056657,-0.163703,0.007738,-0.018746,0.028538,0.003255,-0.000537,
7.230000,-0.001248,-0.039923,0.000821,-0.112697,-0.031672,0.100305,0.046559,-0.142359,-0.076615,0.032131,0.032755,-0.014808,0.052271,-0.006841,-0.003090,
7.230833,-0.000730,0.026573,-0.000245,-0.074583,-0.048749,0.225652,0.035172,0.020099,-0.054538,0.181984,0.036256,-0.024492,0.081280,-0.001666,0.002302,
7.231667,0.001323,0.056017,-0.000854,-0.113670,-0.061258,0.212533,0.084809,0.047832,0.012016,0.269546,0.010475,-0.008740,0.074595,0.006877,-0.001143,
7.232500,-0.000277,0.060424,0.000976,-0.121821,-0.075421,0.254649,0.062265,0.046534,-0.020405,0.243256,-0.068975,0.014749,0.019327,-0.008527,0.002745,
7.233333,0.003774,0.035010,-0.002077,-0.185545,-0.049999,0.276825,0.091745,-0.050666,-0.000165,0.125389,-0.150633,0.009507,-0.028588,0.008274,0.002065,
7.234167,0.000354,-0.026999,0.001430,-0.541133,-0.024622,0.129410,0.089162,-0.191609,-0.023754,0.030828,-0.029986,0.004225,-0.054407,-0.009708,0.001850,
7.235000,0.002278,-0.067385,-0.002235,-0.564989,0.007164,-0.330837,0.021690,-0.059232,0.063796,-0.010399,0.103347,0.000283,-0.061228,0.005732,0.000114,
7.235833,-0.002206,-0.044268,0.002948,-0.318578,0.027705,-0.363985,0.056232,0.207292,0.241968,0.019657,0.165032,-0.011468,-0.071055,0.001186,-0.000854,
7.236667,0.002465,0.111844,-0.000109,-0.086543,0.036435,0.035190,0.088992,0.262797,0.403576,0.070111,0.223013,0.009417,-0.062395,0.008240,0.002756,
7.237500,0.001640,0.290683,0.001411,0.156580,0.039653,0.003242,0.285942,0.121914,0.415193,0.038478,0.161969,0.025716,-0.041505,0.011937,-0.000347,
7.238333,0.000199,0.117847,0.000793,0.585234,0.062575,-0.137964,0.368867,0.024337,0.614903,-0.013869,0.068595,0.026454,-0.005321,-0.003745,0.002802,
7.239167,0.000888,-0.079319,-0.001656,0.923769,0.067240,-0.111557,0.086709,0.076844,0.946835,0.012262,-0.109587,0.019730,0.009411,-0.005391,-0.001377,
7.240000,-0.001942,-0.043512,0.000473,0.919776,0.081600,-0.125420,-0.362218,0.178833,0.532697,0.074748,-0.263783,-0.003448,-0.020608,-0.024741,0.001607,
7.240833,0.001627,0.095149,-0.001978,0.832665,0.117577,-0.179589,-0.392176,0.160258,-0.546895,0.047521,-0.223265,-0.012550,-0.030620,0.012057,-0.002436,
7.241667,-0.002142,0.092722,0.002286,0.841471,0.078140,-0.188934,-0.180821,0.079791,-0.835237,-0.004766,-0.015380,-0.017787,-0.044047,-0.002267,0.000070,
7.242500,0.001705,0.043861,-0.002912,0.580076,0.025401,-0.218295,-0.107977,-0.053662,-0.701577,-0.012747,0.073717,-0.008162,-0.054544,0.005225,-0.000031,
7.243333,-0.002094,-0.004684,0.000741,0.029538,0.008647,-0.056765,-0.081048,-0.130042,-0.931206,-0.041496,0.178686,-0.014639,-0.066436,-0.004837,-0.001826,
7.244167,0.000042,-0.007674,-0.001862,-0.705286,-0.004778,0.206598,-0.078380,-0.132235,-1.489178,-0.021057,0.245724,-0.026220,-0.062676,-0.002238,0.001094,
7.245000,-0.000585,0.030404,-0.000345,-1.322203,-0.027396,0.114860,-0.078768,-0.121724,-0.619745,-0.031166,0.066127,-0.029927,-0.055206,0.002950,-0.002564,
7.245833,-0.000466,-0.001424,0.000410,-1.359061,-0.094464,0.041033,-0.058092,-0.071814,0.946664,-0.086411,-0.190562,-0.002406,-0.052148,-0.021161,0.001695,
7.246667,0.002229,-0.051758,-0.000665,-1.144206,-0.166169,0.038618,-0.023354,-0.081556,1.167274,-0.119896,-0.270750,0.015610,-0.034467,0.009199,-0.001387,
7.247500,-0.001958,-0.020645,0.001617,-0.884824,-0.190036,0.022270,0.003652,-0.161056,0.321744,-0.056487,-0.126858,0.011003,-0.009835,-0.003776,0.001769,
7.248333,0.001316,-0.060184,-0.001440,-0.528029,-0.143802,0.026126,0.045086,-0.154266,-0.742411,-0.016358,0.019510,0.017039,0.021240,0.010714,-0.001957,
7.249167,-0.003511,-0.215783,0.003286,-0.249965,-0.016342,0.047244,0.052463,-0.006775,-0.855693,-0.031483,0.091529,0.011441,0.068462,-0.003785,-0.000205,
7.250000,0.002026,-0.256947,-0.001600,0.007908,0.108100,0.048347,0.050543,0.227480,-0.334170,-0.041973,0.079190,0.024266,0.084601,0.007201,0.000313,
7.250833,-0.001907,-0.240628,0.001603,0.265512,0.142538,0.046932,0.040435,0.227823,-0.391274,-0.105884,0.039603,0.026977,0.099775,0.001254,-0.001926,
7.251667,0.000104,-0.216122,-0.000686,0.541060,0.148451,0.031496,0.041555,0.081747,-1.150048,-0.186205,0.040539,0.020633,0.130194,0.003398,0.001929,
7.252500,0.000585,-0.125130,0.001146,0.586294,0.121709,0.036453,0.059737,0.145284,0.060608,-0.070290,0.033330,0.018958,0.144592,0.007379,-0.001851,
7.253333,-0.003054,-0.066198,0.000385,0.538325,0.099227,0.037766,0.052591,0.191729,1.103880,0.075329,0.024983,0.010192,0.126482,-0.002366,-0.000447,
7.254167,-0.005012,-0.045847,-0.000222,0.491457,0.057804,0.010006,0.059048,0.127735,0.517626,0.059864,0.021276,0.002255,0.101620,0.010629,-0.008044,
7.255000,-0.010779,-0.037176,0.001612,0.379067,-0.023623,-0.014897,0.059899,0.048552,0.161593,0.052482,0.046131,-0.018906,0.083230,-0.026418,-0.007398,
7.255833,-0.004482,0.047900,-0.002809,0.347440,-0.085700,-0.018607,0.091313,-0.054636,0.357208,0.082279,0.070365,-0.023858,0.062543,0.011003,-0.006440,
7.256667,-0.003359,0.145027,0.002536,0.392601,-0.123848,0.005442,0.150546,-0.155235,0.665438,0.135928,0.065705,-0.019179,0.033062,-0.001010,-0.001199,
7.257500,0.005256,0.186936,-0.001885,0.510921,-0.112887,0.029165,0.188611,-0.172173,0.596473,0.196597,0.049503,-0.007937,-0.001654,0.006817,0.004360,
7.258333,0.004125,0.223065,0.001781,0.555532,-0.081037,0.049026,0.118524,-0.077460,0.868722,0.215562,0.049491,-0.022345,-0.042480,-0.001069,0.004748,
7.259167,0.007440,0.248511,-0.001878,0.467195,-0.059565,0.020734,0.024499,0.027815,0.997321,0.137994,0.068692,-0.013439,-0.066341,-0.001631,0.008205,
7.260000,0.008183,0.278020,0.000414,0.439572,-0.039297,0.034720,-0.018859,0.017710,0.464017,0.024426,0.028354,-0.004884,-0.094875,0.003606,0.004815,
7.260833,0.006661,0.208814,-0.000043,0.299728,-0.026775,0.066809,-0.055050,-0.036552,0.119027,0.029539,-0.016588,0.002388,-0.099820,-0.007485,0.009076,
7.261667,0.008063,0.121798,-0.001722,0.074099,-0.007632,0.023697,-0.100101,-0.091803,-0.044012,-0.023554,0.030175,0.007603,-0.092276,0.004766,0.003898,
7.262500,0.001706,0.011933,0.000719,-0.120745,0.006866,0.022792,-0.225882,-0.121025,-0.187478,-0.148158,0.092552,-0.008630,-0.083946,-0.011368,0.004386,
7.263333,0.003306,-0.048645,-0.002183,-0.351970,0.031698,0.005873,-0.243177,-0.123122,-0.245681,-0.214898,0.032535,-0.003902,-0.073093,0.008045,0.001080,
7.264167,-0.003008,0.028496,0.001628,-0.528508,0.043237,0.032360,-0.243670,-0.096973,-0.306929,-0.253843,-0.113137,0.003315,-0.071393,-0.013137,-0.000530,
7.265000,0.000156,-0.002409,-0.002803,-0.591621,0.053255,0.004663,-0.353529,-0.069817,-0.351657,-0.217228,-0.406566,0.009046,-0.055718,0.001225,-0.000291,
7.265833,-0.002767,-0.088994,0.002226,-0.560352,0.066501,0.030577,-0.275477,-0.043092,-0.359832,0.056709,-0.230493,0.001688,-0.049614,0.003525,-0.003396,
7.266667,-0.001406,-0.091024,-0.000375,-0.580787,0.049725,-0.126945,-0.031902,-0.012724,-0.349073,0.291972,-0.067935,-0.012965,-0.024273,0.004899,0.000530,
7.267500,-0.000189,-0.068170,0.000228,-0.585476,0.025062,-0.123580,0.133558,-0.014761,-0.353426,0.260341,-0.200147,-0.007451,-0.007481,0.008857,-0.003624,
7.268333,-0.003392,-0.043952,0.000982,-0.406783,0.013115,-0.003484,0.181278,-0.024820,-0.329809,0.188782,-0.228113,0.010292,0.001835,-0.002913,0.000619,
7.269167,0.000425,-0.064326,-0.001468,-0.241671,0.020442,-0.089885,0.169439,-0.040027,-0.308605,0.100419,-0.205513,0.014934,0.016659,0.009569,-0.003376,
7.270000,-0.004458,-0.073629,0.002186,-0.163259,0.015448,-0.093053,0.093354,-0.068653,-0.286986,-0.064156,-0.122524,0.011966,0.005743,-0.005274,-0.001422,
7.270833,-0.000039,-0.049763,-0.001332,-0.084051,0.014902,-0.126227,0.143789,-0.032914,-0.238215,-0.268207,0.218993,0.022600,0.018414,0.013290,-0.002525,
7.271667,-0.004326,-0.012432,0.002170,-0.022811,0.005052,-0.252587,0.268734,0.104374,-0.200449,-0.386482,0.372507,0.020590,0.034889,-0.032242,-0.002568,
7.272500,0.000073,-0.015969,-0.002109,0.022075,0.004945,-0.249810,0.282960,0.249610,-0.175878,-0.457751,0.146776,0.014791,0.031880,0.002173,-0.000026,
7.273333,-0.001494,-0.025123,0.001394,0.065878,-0.006658,-0.104147,0.123749,0.238375,-0.149948,-0.382988,0.074129,-0.002425,0.034018,0.000722,-0.003295,
7.274167,-0.001855,-0.024005,0.000016,0.101811,-0.005376,0.134374,0.131817,0.189279,-0.062074,-0.046223,0.033660,-0.008011,0.030844,-0.001193,0.000747,
7.275000,-0.000556,-0.018984,0.000318,0.141604,-0.002689,0.301900,0.043767,0.141863,-0.016217,0.124384,-0.187407,-0.017067,0.020594,0.002687,-0.002703,
7.275833,-0.002632,-0.015188,-0.000447,0.172008,0.002436,0.231380,-0.198574,-0.059512,0.046259,0.157976,-0.271321,-0.021956,0.017834,-0.009305,0.001003,
7.276667,0.000310,0.005316,-0.001668,0.187433,-0.006823,0.094506,-0.224466,-0.185382,0.122873,0.164707,-0.164182,-0.008935,0.019730,0.009221,-0.001715,
7.277500,-0.002261,0.068575,0.001995,0.179562,-0.019818,0.210216,-0.136654,-0.078785,0.152159,0.178580,-0.019183,-0.012936,0.007424,-0.001854,-0.000786,
7.278333,0.003238,0.067603,-0.001817,0.174872,-0.022699,0.178303,-0.009966,0.113875,0.148074,0.190544,0.270608,-0.006329,0.022934,0.008742,0.000433,
7.279167,-0.001656,-0.004774,0.002918,0.167185,-0.036245,0.106516,-0.006054,0.230605,0.232492,0.158868,0.352181,-0.002220,0.026181,-0.005680,-0.000346,
7.280000,0.000911,-0.067505,-0.001960,0.155645,-0.028136,0.078345,-0.002603,0.130610,0.290033,0.135029,0.245563,-0.003188,0.017364,0.001268,0.001151,
7.280833,-0.001420,-0.081179,0.000947,0.143803,-0.016703,-0.096318,-0.022102,0.103986,0.172669,0.118282,0.301846,-0.002654,0.022155,-0.001388,-0.002551,
7.281667,0.000814,-0.076704,-0.000570,0.123885,-0.008066,-0.235568,-0.022186,0.090788,0.113220,0.097936,0.282327,0.001841,0.022122,-0.002811,0.001977,
7.282500,0.001512,-0.085886,-0.000561,0.118295,0.003409,-0.083043,0.008085,0.079434,-0.117394,0.064640,0.137925,0.004060,0.019425,0.006000,-0.000980,
7.283333,-0.001767,-0.084973,0.001129,0.113084,-0.006395,0.071511,0.013128,0.116786,-0.615230,0.061807,0.025662,0.005244,0.015913,-0.005469,0.002770,
7.284167,0.002881,-0.088804,-0.001759,0.129202,-0.005280,0.171045,0.017323,-0.105509,-0.541335,0.043861,-0.018172,0.004954,0.005799,0.009473,-0.000809,
7.285000,0.000503,-0.105648,0.002679,0.195342,-0.014914,0.218637,-0.019176,-0.249736,-0.027416,0.012501,-0.069167,0.001837,-0.008470,-0.005783,0.002169,
7.285833,0.004378,-0.074798,-0.002648,0.137823,-0.018043,0.073476,-0.064339,-0.226577,0.308150,0.022505,-0.106506,-0.007293,-0.003240,0.007813,0.003009,
7.286667,0.000620,0.020052,0.001943,-0.003910,-0.022898,-0.256774,-0.065833,-0.266056,0.938833,0.009309,-0.126169,-0.019213,-0.015594,-0.000551,0.001405,
7.287500,0.003116,0.046128,-0.001857,-0.099810,-0.032819,-0.365727,-0.065920,-0.242185,0.863126,-0.030479,-0.127509,-0.012850,-0.023716,-0.003105,0.004837,
7.288333,0.001339,0.110823,0.001209,-0.197168,-0.015289,-0.253639,0.008202,-0.208853,0.145852,-0.056005,-0.149557,-0.004515,-0.034480,0.004422,-0.000277,
7.289167,0.000323,0.163285,0.000155,-0.260299,0.011247,-0.120342,-0.016176,-0.139044,-0.222170,-0.092187,-0.125442,0.005955,-0.056898,-0.003606,0.003461,
7.290000,0.001597,0.155701,-0.001051,-0.244684,0.007900,-0.123702,-0.015887,-0.019452,-0.477628,-0.108244,-0.082430,0.002703,-0.051459,0.007446,-0.002110,
7.290833,-0.000791,0.147211,0.000184,-0.207454,-0.002118,-0.149667,-0.055595,0.090169,-0.216874,-0.065297,-0.049605,0.006793,-0.038466,-0.006369,0.001323,
7.291667,0.003688,0.173128,-0.002701,-0.157688,0.014169,-0.162767,-0.176159,0.064169,0.475844,0.010997,-0.000637,0.005107,-0.017779,0.006215,0.000790,
7.292500,-0.000225,0.225723,0.001890,-0.101574,0.021530,-0.087864,-0.252725,0.031284,0.776464,0.032441,0.052376,0.002985,-0.016566,-0.005463,0.001935,
7.293333,0.003034,0.184785,-0.002063,-0.005031,0.028524,-0.171322,-0.203016,-0.008519,0.472748,0.025452,0.070513,0.023620,-0.005849,0.007728,0.001555,
7.294167,-0.001182,0.037668,0.003595,0.064546,0.045233,0.045587,0.021978,-0.074182,-0.298624,-0.009009,0.040976,0.028857,0.000784,0.003518,-0.001572,
7.295000,-0.000057,-0.079214,0.000556,0.089961,0.109662,0.435800,0.398629,-0.062261,-0.387365,-0.044775,0.025775,0.022809,0.008050,-0.013058,-0.000273,
7.295833,-0.003814,-0.106973,0.002093,0.246885,0.161238,0.612681,0.523663,0.028453,-0.228603,-0.096544,-0.056932,0.015838,0.014562,0.005757,-0.005535,
