Time(sec),PM,AM,AL,PL,GON,GRF
10.098333,68.912491,33.071661,25.458924,42.214206,7.003064,0.137009
10.106667,68.890497,31.42947,24.137152,40.477724,6.969334,0.137081
10.115,67.623561,30.057104,23.057664,38.7565,6.945808,0.134929
10.123333,66.678891,28.371617,22.230097,36.987241,6.932581,0.132619
10.131667,67.111603,26.177366,21.418587,35.168752,6.922749,0.132055
10.14,66.929863,24.593494,20.115681,33.448819,6.903121,0.131743
10.148333,66.072981,23.717814,18.543567,31.974086,6.873759,0.13109
10.156667,65.675188,22.9207,17.281746,30.783395,6.843277,0.130357
10.165,65.467279,21.641361,16.215584,29.365918,6.818903,0.129973
10.173333,64.98743,19.785649,15.195532,27.492352,6.797118,0.130024
10.181667,64.435028,18.192788,14.508986,25.938326,6.754599,0.129753
10.19,63.540519,17.247743,13.945479,24.827499,6.703501,0.128917
10.198333,61.997513,16.648736,13.104225,23.697617,6.671239,0.127742
10.206667,60.587616,15.239613,12.202825,21.988223,6.649913,0.126524
10.215,59.521433,13.146757,11.467035,19.935408,6.633012,0.125241
10.223333,58.08452,12.064401,10.936427,18.612666,6.622532,0.12356
10.231667,56.155164,11.705364,10.404968,17.700022,6.604906,0.121947
10.24,53.9568,11.102208,9.730644,16.492888,6.566981,0.120832
10.248333,51.991172,9.87559,9.321456,15.001261,6.520216,0.119372
10.256667,50.434663,8.292161,9.135179,13.43738,6.482019,0.117369
10.265,48.962565,7.224719,8.488302,12.067947,6.465984,0.115832
10.273333,47.64983,6.56321,8.025377,11.100979,6.452357,0.114913
10.281667,46.672903,5.933534,8.279879,10.532323,6.419239,0.114317
10.29,45.937307,5.516384,7.79013,9.861558,6.380303,0.113719
10.298333,45.328494,5.244783,6.729329,9.087849,6.345087,0.113069
10.306667,44.757796,4.723625,7.037569,8.716933,6.312998,0.11253
10.315,44.104589,3.978074,7.55883,8.252312,6.294185,0.11164
10.323333,43.327184,3.17866,7.250549,7.37156,6.288613,0.1104
10.331667,42.517953,2.47968,7.071921,6.6156,6.27385,0.109864
10.34,41.512681,2.121372,7.324876,6.242359,6.238422,0.110011
10.348333,40.132663,2.200236,7.639689,6.116461,6.18948,0.110017
10.356667,38.942773,2.105493,8.017859,5.936371,6.154101,0.110016
10.365,37.92102,1.566231,8.693616,5.605897,6.138901,0.110076
10.373333,35.803475,1.159605,10.14109,5.4449,6.108842,0.109801
10.381667,33.112648,1.254186,11.963553,5.666977,6.07212,0.108955
10.39,31.605571,1.766876,13.155322,6.191769,6.066786,0.107685
10.398333,30.346379,2.118437,13.870384,6.460837,6.061168,0.106753
10.406667,28.78119,2.026127,14.680637,6.385049,6.032562,0.106295
10.415,27.755197,1.806937,16.292955,6.671815,5.994393,0.105448
10.423333,27.314531,2.087681,17.957547,7.470574,5.961859,0.105053
10.431667,27.030509,3.219024,18.440927,8.426256,5.940505,0.106349
10.44,27.263233,4.203908,18.604498,9.256934,5.912798,0.107568
10.448333,27.779528,4.748419,18.933465,9.900762,5.883339,0.108591
10.456667,27.860368,5.333692,19.263817,10.478077,5.874699,0.110918
10.465,28.008907,6.166769,19.382623,11.161711,5.871642,0.113949
10.473333,28.755505,7.265549,19.261138,12.069908,5.854741,0.116612
10.481667,29.671771,8.584059,19.191443,13.194776,5.828876,0.118823
10.49,30.242364,10.070662,19.494585,14.517026,5.801137,0.120586
10.498333,30.050645,11.641089,20.360438,15.961486,5.778038,0.121958
10.506667,29.623412,12.901678,20.726889,16.921388,5.760546,0.123489
10.515,29.346079,13.733894,19.882366,17.103752,5.746566,0.12546
10.523333,28.518383,14.726726,18.937788,17.241399,5.733988,0.12725
10.531667,27.396733,15.616728,18.616788,17.500405,5.720236,0.128866
10.54,26.642366,15.853794,19.12253,17.712415,5.704112,0.130742
10.548333,25.928237,16.058622,19.691327,17.935294,5.692383,0.133384
10.556667,25.143102,16.542593,19.898601,18.193884,5.684495,0.136281
10.565,24.719661,16.946253,19.994198,18.43043,5.670541,0.137983
10.573333,24.862568,17.511213,20.112304,18.920989,5.652881,0.138874
10.581667,25.545979,18.651861,20.239922,19.952142,5.639452,0.140205
10.59,26.332304,19.540284,20.062418,20.691633,5.625058,0.141497
10.598333,26.727434,19.954928,19.607317,20.882628,5.612541,0.142007
10.606667,26.47055,20.688286,19.365739,21.253951,5.614771,0.141579
10.615,26.040344,21.282281,19.468821,21.632069,5.616318,0.14101
10.623333,25.904066,21.22027,19.939114,21.750147,5.598947,0.141038
10.631667,25.344704,21.768746,20.904124,22.417912,5.578121,0.140728
10.64,24.290409,23.081032,21.839701,23.515334,5.567197,0.140019
10.648333,23.465674,24.026347,21.916588,24.043844,5.564682,0.139868
10.656667,22.975832,24.632383,21.859818,24.347005,5.552007,0.140003
10.665,22.642916,25.192213,22.352266,24.880215,5.518755,0.139993
10.673333,21.98691,25.726701,22.440009,25.159457,5.497921,0.140064
10.681667,21.151618,26.28419,22.176625,25.269733,5.500375,0.139985
10.69,20.617165,26.844127,22.322679,25.611635,5.510633,0.139537
10.698333,20.156056,26.900103,22.375835,25.566603,5.507116,0.140198
10.706667,19.726919,26.175292,22.009003,24.794956,5.486872,0.142456
10.715,20.103588,25.29949,22.067331,24.269186,5.496139,0.143309
10.723333,20.510566,24.621333,22.276885,23.957457,5.51963,0.142985
10.731667,20.00133,24.045901,21.792218,23.233592,5.517634,0.143145
10.74,20.110178,23.018563,20.504163,21.983415,5.505402,0.142708
10.748333,21.241479,21.578987,18.759575,20.466744,5.496146,0.141196
10.756667,21.743405,20.633978,17.190074,19.243192,5.486832,0.139756
10.765,22.398564,19.937176,15.095295,18.017517,5.487827,0.138969
10.773333,24.164216,19.062251,12.100949,16.536054,5.505349,0.13893
10.781667,25.619853,18.402045,10.301236,15.637389,5.516705,0.139029
10.79,26.194825,18.100997,10.001644,15.423736,5.516874,0.139003
10.798333,26.531048,17.918155,9.582898,15.187274,5.520431,0.139013
10.806667,26.995822,17.643267,8.989891,14.842291,5.524734,0.138973
10.815,27.655852,17.185821,8.588403,14.49629,5.523997,0.138824
10.823333,28.270702,16.637329,8.315257,14.13131,5.51978,0.138751
10.831667,28.56808,16.108189,8.062563,13.716293,5.51441,0.138964
10.84,28.358667,15.681002,7.75567,13.233581,5.510282,0.139573
10.848333,27.875407,15.296897,7.48908,12.733724,5.510159,0.140175
10.856667,27.485247,14.852103,7.410978,12.288918,5.516915,0.140204
10.865,27.479443,14.257733,7.642841,11.953908,5.531666,0.139208
10.873333,27.31,13.59,8.01,11.59,5.536,0.138
10.881667,26.317505,13.018268,8.237409,11.056626,5.512663,0.137788
10.89,25.449817,12.668291,8.380479,10.673322,5.49642,0.138217
10.898333,25.163227,12.449714,8.494288,10.496694,5.503094,0.138299
10.906667,24.926067,12.047454,8.536806,10.165335,5.512492,0.136897
10.915,25.012644,11.348973,8.479962,9.653949,5.524183,0.134528
10.923333,25.589459,10.614688,8.304478,9.183157,5.541,0.132598
10.931667,25.293161,10.578128,7.98866,8.96037,5.540192,0.131905
10.94,24.174318,10.895955,7.818476,8.867925,5.525034,0.132029
10.948333,24.014515,10.132672,8.26333,8.472889,5.530261,0.131449
10.956667,24.237843,9.319291,8.401981,7.998953,5.547476,0.131014
10.965,23.930301,9.484048,7.635397,7.726585,5.557813,0.131683
10.973333,23.777617,9.203451,7.467562,7.418063,5.562043,0.132269
10.981667,23.918275,8.47008,7.944138,7.11971,5.565722,0.132118
10.99,23.94406,8.424675,7.938651,7.088652,5.5729,0.131363
10.998333,23.945786,8.440402,7.85362,7.06251,5.566928,0.130978
11.006667,23.98735,7.980762,8.114805,6.849525,5.547479,0.13114
11.015,23.781024,7.765923,8.19476,6.686383,5.549148,0.130425
11.023333,23.41,7.76,8.04,6.54,5.568,0.129
11.031667,23.184449,7.433185,7.995874,6.235596,5.574571,0.128172
11.04,22.967206,7.184604,8.131245,6.059745,5.577699,0.127997
11.048333,22.660825,7.226768,8.26142,6.072161,5.587214,0.128037
11.056667,22.404763,7.14675,8.003443,5.854442,5.597572,0.127654
11.065,22.260672,6.969239,7.72935,5.585229,5.592968,0.126805
11.073333,22.230767,6.77559,7.84623,5.484559,5.572532,0.125713
11.081667,22.294865,6.233292,7.973648,5.157002,5.577534,0.124514
11.09,22.37539,5.612614,7.872363,4.685557,5.604969,0.123223
11.098333,22.366165,5.807214,7.645402,4.732653,5.59925,0.121805
11.106667,22.430732,6.239728,7.535987,5.014761,5.582026,0.120802
11.115,22.745502,6.278903,7.492971,5.093314,5.586109,0.120347
11.123333,23.311582,6.280774,6.881241,4.967836,5.60573,0.119474
11.131667,24.079506,6.357503,5.767413,4.735818,5.630432,0.118201
11.14,24.95334,6.288355,4.933968,4.534989,5.649909,0.117566
11.148333,25.745006,6.084206,4.531944,4.393595,5.660246,0.117612
11.156667,26.225856,5.867571,4.412127,4.289624,5.660412,0.117905
11.165,26.20009,5.743869,4.421398,4.194461,5.650184,0.118034
11.173333,26.053965,5.508016,4.362723,3.967308,5.64337,0.117999
11.181667,26.488901,4.8931,4.072824,3.50549,5.658585,0.118052
11.19,27.176794,4.779126,3.793802,3.462317,5.673807,0.117908
11.198333,27.664631,5.432574,3.687277,3.993189,5.675006,0.117736
11.206667,27.917584,5.526496,3.56558,4.067069,5.683623,0.118678
11.215,28.314069,4.897901,3.517667,3.688069,5.702474,0.120071
11.223333,29.335422,4.355861,3.704752,3.605291,5.720818,0.120234
11.231667,30.68085,3.896288,3.61734,3.53753,5.749399,0.119855
11.24,32.18591,3.472943,3.228565,3.407487,5.781254,0.119812
11.248333,34.01568,3.193642,3.230061,3.621946,5.78468,0.120507
11.256667,35.573217,2.995729,3.072538,3.765334,5.787371,0.120982
11.265,36.456705,2.771259,2.005864,3.349223,5.828707,0.120277
11.273333,38.124157,2.639265,1.175658,3.276378,5.863086,0.119877
11.281667,40.384804,2.665835,0.972312,3.718775,5.872113,0.120003
11.29,41.82244,2.800338,0.980399,4.144876,5.869084,0.119824
11.298333,43.058104,2.636216,0.846036,4.249215,5.869835,0.120107
11.306667,44.85342,1.989856,0.428101,4.009613,5.886539,0.121486
11.315,45.863411,1.688789,0.063927,3.865754,5.918254,0.122287
11.323333,46.196179,1.714337,-0.081645,3.898525,5.950099,0.122714
11.331667,47.323484,1.31527,-0.099507,3.856541,5.961409,0.124556
11.34,49.022098,0.965561,-0.374371,3.867887,5.967118,0.126435
11.348333,50.597715,1.107861,-0.93004,4.088064,5.986522,0.126955
11.356667,52.007133,1.182327,-1.074366,4.401872,6.01587,0.127214
11.365,53.307027,1.036983,-0.879773,4.677856,6.039964,0.127845
11.373333,54.619892,0.79244,-0.77038,4.84372,6.046051,0.129067
11.381667,56.343692,0.69557,-0.73089,5.175406,6.066876,0.130645
11.39,58.233072,0.808382,-0.626742,5.720989,6.105893,0.131898
11.398333,59.270441,0.919872,-0.423916,6.11187,6.114925,0.132052
11.406667,59.781479,1.025167,-0.256475,6.370185,6.111168,0.132015
11.415,60.490414,1.184023,-0.214127,6.670791,6.127171,0.132734
11.423333,61.529093,1.366312,-0.005007,7.1279,6.151404,0.132889
11.431667,62.583713,1.648924,0.390866,7.72811,6.170819,0.132117
11.44,62.99436,2.183081,0.570559,8.275583,6.18605,0.13191
11.448333,62.873024,2.323245,0.786111,8.43627,6.211178,0.131987
11.456667,62.721661,1.665153,1.320386,8.148037,6.254424,0.131805
11.465,63.099065,1.455729,1.686927,8.23866,6.292311,0.132467
11.473333,63.843503,1.888772,1.783222,8.76527,6.309354,0.133868
11.481667,64.201848,1.865409,2.043991,8.935129,6.309354,0.134531
11.49,64.90943,1.830856,2.524328,9.265917,6.316575,0.135072
11.498333,66.516548,2.322486,3.134366,10.240173,6.349552,0.136415
11.506667,67.423229,2.439336,3.783003,10.79809,6.387302,0.137996
11.515,67.634486,2.351469,4.254093,10.973526,6.407564,0.139048
11.523333,68.137346,2.752323,4.462391,11.461409,6.406403,0.139171
11.531667,68.549992,3.00998,5.003232,11.966106,6.422962,0.138944
11.54,68.461597,2.901927,5.962141,12.267921,6.469748,0.138918
11.548333,67.928401,3.323114,6.359955,12.617564,6.499707,0.139189
11.556667,67.452129,3.941501,6.443171,12.992082,6.509435,0.138963
11.565,67.572049,3.869482,7.020569,13.20978,6.524657,0.137574
11.573333,67.877809,3.910396,7.254881,13.406136,6.538456,0.137106
11.581667,67.922265,4.56591,6.951616,13.759597,6.546039,0.137999
11.59,67.665932,5.073199,7.596214,14.331969,6.559976,0.136864
11.598333,67.529975,5.248398,8.35168,14.741823,6.581912,0.134817
11.606667,67.918052,5.274521,8.031183,14.719465,6.605903,0.134358
11.615,68.663406,5.43304,7.671974,14.852258,6.621549,0.135525
11.623333,69.795119,5.987043,7.947596,15.613365,6.634974,0.137713
11.631667,71.645938,7.027025,8.403741,16.963025,6.671432,0.140094
11.64,73.605722,7.974749,8.949494,18.314989,6.708625,0.142479
11.648333,75.101002,8.562771,9.485497,19.304769,6.723887,0.144793
11.656667,76.423108,9.72095,9.534828,20.456868,6.733397,0.146682
11.665,77.876668,11.53093,9.262842,21.967366,6.750147,0.147961
11.673333,79.51341,12.992151,9.516622,23.493353,6.7741,0.14872
11.681667,80.856391,14.074447,10.20341,24.863229,6.795668,0.149145
11.69,81.703665,15.030622,11.017423,26.081028,6.812417,0.149638
11.698333,82.390918,16.074884,11.760492,27.293934,6.833792,0.150775
11.706667,83.084039,17.141946,12.502601,28.523385,6.85908,0.15195
11.715,83.808406,18.039604,13.412187,29.709622,6.879344,0.152059
11.723333,84.672832,19.006961,14.145165,30.906287,6.886875,0.152108
11.731667,85.466222,20.0736,14.602827,32.045445,6.884268,0.152777
11.74,85.551281,20.819704,15.218454,32.861011,6.888012,0.153296
11.748333,85.126502,21.410771,15.771851,33.423732,6.91112,0.152877
11.756667,84.895092,22.191541,15.922269,33.996363,6.950875,0.15147
11.765,85.397347,22.937212,16.168781,34.744737,6.970813,0.150829
11.773333,86.121781,23.546597,16.500318,35.480242,6.970371,0.151032
11.781667,85.798452,24.101326,16.412655,35.773787,6.982391,0.150597
11.79,84.718262,24.556996,16.335451,35.833656,7.006761,0.149928
11.798333,83.861512,24.86215,16.762452,36.039802,7.027442,0.149965
11.806667,83.285742,25.156559,16.946581,36.193401,7.045105,0.149899
11.815,82.615319,25.654777,16.969502,36.40524,7.062185,0.149187
11.823333,81.429597,26.498426,17.455376,36.951917,7.080232,0.147692
11.831667,80.400439,27.134803,18.025,37.42271,7.09762,0.145653
11.84,80.021367,27.332627,18.217173,37.561832,7.112131,0.143612
11.848333,79.315557,28.227725,18.372776,38.111072,7.12362,0.14243
11.856667,78.15345,29.214933,18.805075,38.740844,7.137739,0.141985
11.865,77.078486,29.004162,19.596992,38.681588,7.158076,0.141491
11.873333,76.086661,29.189841,20.429852,38.938142,7.166289,0.140653
11.881667,75.306988,30.471786,21.000912,39.915977,7.160406,0.139983
11.89,75.132561,31.483397,21.231584,40.69941,7.166003,0.140775
11.898333,75.159872,31.947432,21.593831,41.194559,7.186817,0.142736
11.906667,74.820323,32.25255,22.624764,41.771586,7.21372,0.1449
11.915,74.695244,33.318724,23.859562,43.029183,7.226753,0.146756
11.923333,74.927814,34.924517,24.809933,44.635151,7.224218,0.147926
11.931667,74.820211,35.618693,25.455727,45.376328,7.227933,0.148142
11.94,74.555087,35.836638,26.218708,45.788613,7.24604,0.147996
11.948333,74.420184,36.381199,27.386392,46.639378,7.274168,0.148055
11.956667,73.992957,36.999353,28.36872,47.398334,7.286312,0.147845
11.965,73.181621,37.493354,29.05833,47.8587,7.281799,0.147137
11.973333,72.420217,38.002854,29.992255,48.453342,7.291462,0.146315
11.981667,71.611282,38.652071,30.400888,48.916227,7.302569,0.145998
11.99,70.669545,39.535359,29.879985,49.117337,7.303309,0.146159
11.998333,69.923882,40.707082,29.617798,49.676638,7.315479,0.145527
12.006667,69.266826,41.86749,29.864936,50.466314,7.334285,0.144104
12.015,68.312343,42.506972,29.854721,50.712547,7.332421,0.143175
12.023333,67.792483,42.914265,29.528242,50.753801,7.328103,0.143033
12.031667,67.751318,43.626067,29.143623,51.092125,7.337961,0.143163
12.04,66.810461,45.094322,29.036893,51.895227,7.354588,0.142429
12.048333,65.299643,46.557124,29.009489,52.602097,7.368124,0.140785
12.056667,64.508276,46.987174,28.637783,52.574886,7.373903,0.139029
12.065,64.088506,47.473647,28.154288,52.623886,7.383016,0.137597
12.073333,63.594193,48.514697,27.893958,53.153326,7.395384,0.136526
12.081667,62.913897,49.124187,28.13436,53.542747,7.390353,0.135344
12.09,62.39132,49.637091,28.429485,53.921287,7.383595,0.133875
12.098333,62.478166,51.135284,28.049183,54.861214,7.404406,0.132436
12.106667,62.72469,52.770869,27.479811,55.853385,7.413791,0.131832
12.115,62.89634,54.001925,27.045587,56.594254,7.401937,0.131969
12.123333,63.129524,54.972052,26.714149,57.210757,7.397052,0.131944
12.131667,63.498152,56.027827,26.749885,58.071627,7.399592,0.132134
12.14,63.945824,57.251801,27.177161,59.226739,7.401803,0.132825
12.148333,64.272679,58.102304,27.300423,59.959141,7.410158,0.132936
12.156667,64.608225,58.672076,26.962619,60.302562,7.423107,0.133782
12.165,65.330615,59.581972,26.666381,60.995995,7.43143,0.138332
12.173333,66.247953,60.414389,26.994682,61.939202,7.437602,0.144387
12.181667,67.037854,60.912068,27.854368,62.835401,7.443,0.148888
12.19,67.535725,61.769737,27.876031,63.573173,7.439866,0.150522
12.198333,68.4,62.91,27.43,64.4,7.433,0.15
12.206667,70.338554,63.752601,27.938248,65.653305,7.436218,0.149053
12.215,71.537946,64.719384,28.581446,66.883916,7.452661,0.147311
12.223333,71.386314,65.844509,28.739184,67.72082,7.474352,0.145249
12.231667,71.961157,66.286213,28.983247,68.271674,7.482394,0.145231
12.24,73.305836,66.481447,29.550403,68.952303,7.478247,0.146922
12.248333,74.546606,67.201079,30.417994,70.102644,7.47273,0.148904
12.256667,75.841914,67.677658,31.402725,71.147103,7.470314,0.151359
12.265,77.174258,67.772276,32.283177,71.891303,7.475172,0.153738
12.273333,78.158948,68.205243,32.910067,72.687714,7.490255,0.154691
12.281667,78.942031,68.670021,33.562203,73.467804,7.501083,0.155022
12.29,79.815331,68.724094,34.503333,74.096841,7.49778,0.155796
12.298333,80.822599,68.906611,35.368803,74.817357,7.509088,0.155987
12.306667,82.14747,69.228676,36.130274,75.662884,7.534734,0.155901
12.315,83.960627,69.209601,37.084056,76.448085,7.548047,0.156939
12.323333,85.22304,69.025095,38.187815,77.055217,7.543556,0.158239
12.331667,85.454906,68.929536,39.203075,77.4647,7.531344,0.1588
12.34,86.262878,68.743961,39.836238,77.779386,7.531523,0.15935
12.348333,87.39,68.42,40.24,77.97,7.54,0.16
12.356667,87.411218,68.066519,40.830148,77.971684,7.539249,0.16024
12.365,87.436468,67.798259,41.528795,78.076688,7.544656,0.159874
12.373333,88.164187,67.594058,42.195323,78.365739,7.560666,0.15913
12.381667,88.165848,67.17083,42.82439,78.324578,7.555449,0.158866
12.39,87.717753,66.559006,43.368567,78.014556,7.549683,0.159013
12.398333,87.683268,65.993813,43.734428,77.752169,7.570987,0.159083
12.406667,87.597122,65.784605,43.786042,77.603335,7.57815,0.158874
12.415,87.149526,65.761876,43.603283,77.412241,7.563136,0.15826
12.423333,86.574759,65.213932,43.530652,76.859737,7.572078,0.157158
12.431667,86.126037,64.365326,43.662417,76.201024,7.58916,0.155775
12.44,85.689036,63.802512,43.880949,75.784483,7.583897,0.154489
12.448333,84.314189,63.639104,43.921916,75.376631,7.57996,0.153701
12.456667,82.43145,63.537321,43.696656,74.791878,7.582652,0.153161
12.465,81.729823,62.933019,43.310349,74.03562,7.573844,0.152068
12.473333,81.473728,62.524241,42.761128,73.449675,7.570317,0.150677
12.481667,80.638607,62.80332,42.151813,73.209062,7.586396,0.149473
12.49,79.836515,62.771738,41.877044,72.894226,7.599783,0.148456
12.498333,79.447968,62.456966,41.968851,72.620252,7.597415,0.147986
12.506667,79.447361,62.679277,42.14299,72.851465,7.581987,0.148528
12.515,79.574803,62.905525,42.251751,73.088801,7.579469,0.149102
12.523333,79.592746,62.82129,42.180649,73.00612,7.595816,0.14905
12.531667,79.43937,63.219737,41.801628,73.099593,7.59351,0.149029
12.54,79.310435,64.074412,41.355575,73.496124,7.573736,0.148975
12.548333,79.438549,64.656408,41.222282,73.889153,7.569019,0.148393
12.556667,79.458875,64.754433,41.12416,73.926221,7.584066,0.14793
12.565,79.222944,64.549762,40.942945,73.651628,7.604998,0.147965
12.573333,79.128041,64.655586,41.020899,73.737584,7.600426,0.14804
12.581667,79.095136,64.991665,41.16013,74.027242,7.589011,0.147997
12.59,78.910433,65.234162,41.003364,74.093167,7.600512,0.147945
12.598333,78.92702,65.649064,40.800375,74.313815,7.602001,0.148143
12.606667,79.120749,66.10096,40.875051,74.717911,7.586154,0.148731
12.615,78.999214,65.988599,41.423317,74.83422,7.584643,0.149624
12.623333,78.785522,65.796925,41.946334,74.860707,7.597161,0.149964
12.631667,78.902154,66.138216,42.108812,75.202672,7.605235,0.149311
12.64,79.251867,66.519431,42.726101,75.817694,7.596665,0.148989
12.648333,79.633782,66.895697,43.6853,76.577052,7.578488,0.149822
12.656667,79.839697,67.770345,43.964118,77.369511,7.574236,0.151632
12.665,79.893915,68.917301,44.430881,78.399044,7.578923,0.153232
12.673333,79.909747,69.874791,45.76493,79.643865,7.583006,0.153852
12.681667,79.985673,70.337939,46.7656,80.413486,7.589759,0.15435
12.69,79.884426,70.931606,47.316525,81.052627,7.595138,0.15506
12.698333,79.351007,72.288815,48.002528,82.195632,7.592497,0.155749
12.706667,78.795549,73.108792,48.687665,82.944252,7.586741,0.156057
12.715,78.348054,72.954286,49.254996,82.96742,7.580891,0.156002
12.723333,77.623021,72.955486,49.794294,83.030686,7.57278,0.156105
12.731667,76.529369,73.46306,50.292704,83.36014,7.563867,0.156474
12.74,75.230321,74.143903,50.647337,83.708063,7.558687,0.156867
12.748333,73.898354,74.658212,50.761843,83.826777,7.561443,0.157048
12.756667,72.774596,74.941746,50.764074,83.778218,7.565955,0.157016
12.765,72.150491,75.173991,50.980998,83.896237,7.557524,0.156997
12.773333,72.076751,75.032452,51.339699,83.929063,7.547652,0.156996
12.781667,72.292285,74.263339,51.484796,83.485456,7.550577,0.156967
12.79,72.135522,73.668833,51.017076,82.829014,7.543316,0.157099
12.798333,71.749565,73.664289,50.130928,82.37082,7.523293,0.157056
12.806667,71.880164,74.04764,49.428455,82.38125,7.508058,0.156317
12.815,72.424791,73.900092,48.892471,82.170624,7.498045,0.156079
12.823333,73.058446,72.897403,48.377173,81.375245,7.493034,0.156804
12.831667,73.597194,72.037951,47.89567,80.680915,7.500908,0.15685
12.84,73.828368,71.581924,47.485766,80.237284,7.506733,0.156096
12.848333,73.609957,71.084954,47.16129,79.688297,7.483114,0.155843
12.856667,73.51138,70.799862,46.719265,79.273145,7.466343,0.156085
12.865,73.970001,70.742908,46.144957,79.103458,7.478083,0.156213
12.873333,74.675635,70.02345,45.894635,78.639004,7.469606,0.155578
12.881667,75.28915,68.721501,45.885639,77.827391,7.442306,0.155008
12.89,75.564491,67.766287,45.525683,77.052529,7.439556,0.155809
12.898333,75.418434,67.152821,44.609605,76.1973,7.441769,0.155625
12.906667,75.130471,66.562362,43.486792,75.237336,7.434398,0.154231
12.915,75.263209,65.639279,42.912506,74.366251,7.423489,0.154243
12.923333,75.68,64.73,42.72,73.73,7.413,0.155
12.931667,75.914272,64.315934,42.284682,73.301898,7.40305,0.154458
12.94,75.958707,63.713558,41.508109,72.550089,7.386771,0.153494
12.948333,75.976446,62.792391,40.636106,71.5241,7.368165,0.153012
12.956667,76.145403,62.061204,40.018511,70.77862,7.359862,0.153158
12.965,76.375353,61.257656,39.349809,69.97502,7.355406,0.152932
12.973333,76.457514,60.062338,38.426049,68.748375,7.342231,0.151521
12.981667,76.25627,59.151179,38.267243,67.981435,7.319596,0.150381
12.99,75.930141,58.429348,38.395761,67.443586,7.29525,0.150018
12.998333,75.799986,57.28638,37.431332,66.191943,7.279339,0.149982
13.006667,75.966849,56.167736,36.053136,64.84996,7.269549,0.149998
13.015,76.290227,55.477821,35.31992,64.116839,7.261756,0.149978
13.023333,76.295056,54.498757,35.133273,63.332365,7.258791,0.150082
13.031667,76.133077,53.079725,34.883687,62.169834,7.248904,0.150068
13.04,76.33147,51.650013,33.875178,60.765666,7.214047,0.149481
13.048333,76.322728,50.677758,32.667711,59.560808,7.178899,0.148788
13.056667,75.799406,50.061664,31.766246,58.622599,7.167036,0.148181
13.065,75.45096,48.979256,30.817676,57.367625,7.170173,0.147017
13.073333,75.289731,47.458872,29.72246,55.780855,7.161151,0.145909
13.081667,75.058323,45.886272,28.661088,54.158521,7.125543,0.145463
13.09,74.702248,44.497731,28.180861,52.879029,7.104777,0.144609
13.098333,74.322584,43.403718,28.110569,51.971948,7.109151,0.143216
13.106667,74.141204,42.509187,27.213404,50.913055,7.090778,0.142861
13.115,73.787297,41.323143,25.773339,49.383647,7.059898,0.143007
13.123333,72.867035,39.447842,24.707902,47.38584,7.04716,0.142399
13.131667,72.207565,37.719883,24.096127,45.737422,7.032036,0.141656
13.14,71.916657,36.356777,23.58586,44.475412,7.006032,0.141031
13.148333,71.252578,34.85473,22.789661,42.915439,6.982313,0.140042
13.156667,70.219005,33.616082,21.991195,41.464033,6.95767,0.138794
13.165,69.002998,32.801488,21.419562,40.369528,6.928836,0.137557
13.173333,67.710333,31.352392,20.706316,38.735147,6.904261,0.136575
13.181667,66.784122,29.26591,19.816621,36.647896,6.884633,0.136023
13.19,66.714003,27.633613,19.086418,35.153924,6.863487,0.1358
13.198333,66.35803,26.474529,18.46519,33.983388,6.84904,0.134791
13.206667,65.019101,25.367166,17.708594,32.567813,6.842436,0.132581
13.215,64.459013,23.756838,16.466521,30.763589,6.815468,0.131376
13.223333,64.076713,22.067543,15.185558,28.928707,6.778208,0.130916
13.231667,62.510863,20.96124,14.458673,27.479147,6.757299,0.129817
13.24,61.1733,20.004483,13.855993,26.240297,6.749244,0.128694
13.248333,60.746859,18.900802,13.091814,25.032282,6.739955,0.128102
13.256667,60.057044,17.869539,12.400332,23.845604,6.709869,0.127929
13.265,59.046819,16.994812,12.050659,22.842865,6.677361,0.128012
13.273333,58.256802,16.237996,12.045684,22.121554,6.668808,0.128127
13.281667,57.309221,15.567552,11.586039,21.234976,6.652167,0.127865
13.29,56.122366,14.66879,10.690356,19.943898,6.610884,0.127128
13.298333,55.314336,12.976031,10.761355,18.571511,6.57386,0.126397
13.306667,54.548187,11.552561,11.013638,17.482046,6.554701,0.125879
13.315,53.419604,11.069409,10.530001,16.682916,6.550022,0.125411
13.323333,52.150344,10.331184,9.84408,15.580081,6.540797,0.12445
13.331667,50.950283,9.127335,9.275092,14.202988,6.513945,0.123196
13.34,49.9445,8.339342,8.783903,13.20517,6.468344,0.122487
13.348333,49.228546,7.764526,8.519195,12.524865,6.432342,0.121764
13.356667,48.760853,6.96247,8.538273,11.856359,6.423642,0.120548
13.365,48.254534,6.047319,8.534617,11.084748,6.413269,0.119785
13.373333,47.59,5.4,8.28,10.36,6.388,0.12
13.381667,46.92692,5.283836,7.783194,9.914039,6.359022,0.120792
13.39,46.607395,4.61244,7.426478,9.210868,6.335962,0.120861
13.398333,46.241398,3.486071,7.323526,8.282431,6.311342,0.120141
13.406667,44.695954,3.592694,7.206641,7.965308,6.262881,0.120084
13.415,42.964014,3.992777,7.334374,7.916223,6.224511,0.11981
13.423333,42.299493,3.152166,7.948104,7.419614,6.226661,0.118072
13.431667,41.233484,2.373046,8.417961,6.813037,6.205617,0.11652
13.44,39.438352,2.308456,8.490269,6.38791,6.153089,0.116023
13.448333,38.27847,2.347155,8.554737,6.184266,6.134475,0.115974
