Time(sec),PM,AM,AL,PL,GON,GRF
10.106667,28.655903,7.57224,13.986291,10.056612,6.097277,0.161125
10.115,28.739483,7.759515,14.236334,10.314187,6.093854,0.160857
10.123333,28.70955,8.477584,14.436609,10.906662,6.071073,0.160245
10.131667,28.164723,9.468396,14.577796,11.557929,6.013942,0.15982
10.14,27.320762,10.333621,14.796627,12.086753,5.964525,0.158858
10.148333,26.907166,10.860686,15.303573,12.587677,5.973928,0.156305
10.156667,27.305949,11.627201,16.117858,13.566019,5.961237,0.153864
10.165,27.953387,12.892273,17.018453,14.993032,5.90756,0.152339
10.173333,27.642168,14.412082,17.630683,16.275084,5.871919,0.151132
10.181667,26.978953,15.466267,17.952819,17.022152,5.851854,0.149423
10.19,26.899015,15.826066,18.156388,17.344448,5.829464,0.147072
10.198333,27.081812,16.570193,18.342358,17.998563,5.822718,0.145281
10.206667,27.064892,18.002166,18.55632,19.118678,5.824612,0.144294
10.215,26.453963,19.498985,18.788629,20.154021,5.803609,0.143331
10.223333,25.726813,20.805848,18.976666,21.009148,5.791537,0.143094
10.231667,25.357136,21.813478,19.16183,21.735567,5.810498,0.144393
10.24,24.784546,22.218831,19.628003,22.093959,5.79069,0.146393
10.248333,23.93238,21.997861,20.372274,22.048429,5.737908,0.148509
10.256667,23.090464,21.337964,21.202271,21.727709,5.706569,0.150473
10.265,22.421207,20.606993,21.999885,21.385175,5.702549,0.152323
10.273333,22.020302,20.261758,22.685707,21.335502,5.706994,0.154251
10.281667,21.959361,20.679229,23.193786,21.836142,5.703315,0.156386
10.29,22.007635,21.203969,23.627051,22.404815,5.706337,0.158094
10.298333,21.915478,20.846514,24.191072,22.359492,5.731157,0.158716
10.306667,22.025535,19.806713,25.043841,21.992123,5.726171,0.159181
10.315,22.425871,18.75686,25.901126,21.688383,5.679183,0.159921
10.323333,22.610761,18.568251,25.921538,21.603113,5.659129,0.160102
10.331667,22.47982,18.69713,25.604191,21.533258,5.658849,0.16
10.34,22.150062,18.310138,25.710294,21.227344,5.653418,0.160082
10.348333,21.830019,17.606892,25.922457,20.73864,5.674797,0.159744
10.356667,21.587848,16.763326,25.888503,20.060612,5.717824,0.159078
10.365,21.360144,15.721878,25.480802,19.087868,5.730602,0.158979
10.373333,21.363919,14.674008,24.633892,17.978891,5.704143,0.158966
10.381667,21.733621,13.808148,23.420853,16.929837,5.665679,0.158348
10.39,22.047641,12.988726,22.221685,15.913506,5.681172,0.157602
10.398333,22.443837,12.251916,21.179468,15.042246,5.721103,0.157052
10.406667,23.434975,11.789042,20.23718,14.533871,5.694174,0.15676
10.415,24.449422,11.556866,19.620283,14.331344,5.658447,0.157055
10.423333,24.897124,11.402473,19.400907,14.231743,5.679654,0.157876
10.431667,25.341317,11.112777,18.879747,13.907609,5.681673,0.15771
10.44,25.991804,10.769157,18.003031,13.438472,5.665339,0.156979
10.448333,26.598404,10.619677,17.277598,13.162413,5.696506,0.157162
10.456667,27.186363,10.525568,16.604723,12.947385,5.733926,0.156502
10.465,27.653415,10.313777,15.940918,12.627143,5.737922,0.15461
10.473333,27.692052,9.893819,15.460836,12.135192,5.702982,0.153542
10.481667,27.539524,9.553949,15.099882,11.703104,5.679756,0.152799
10.49,27.588755,9.529017,14.731564,11.537457,5.711258,0.151023
10.498333,27.554983,9.208986,14.559164,11.226624,5.71869,0.149899
10.506667,27.390256,8.370855,14.626803,10.619378,5.676467,0.150058
10.515,27.640249,7.761067,14.609482,10.231284,5.689395,0.149314
10.523333,27.922698,7.520437,14.705446,10.161441,5.72796,0.147847
10.531667,27.583781,7.372219,15.143766,10.163295,5.716921,0.147066
10.54,26.959158,7.136066,15.257304,9.897672,5.714806,0.147079
10.548333,26.437579,6.794479,15.081946,9.455222,5.739336,0.147157
10.556667,26.220663,6.536847,15.7805,9.516028,5.71881,0.145937
10.565,26.547419,6.353192,16.484447,9.758802,5.690616,0.144807
10.573333,27.339021,6.288586,16.194829,9.771353,5.696814,0.144925
10.581667,27.991285,6.631559,15.43446,9.842474,5.694491,0.144847
10.59,28.549744,7.201533,14.712854,10.069661,5.696783,0.14404
10.598333,29.479071,7.472753,14.311542,10.304034,5.749006,0.143142
10.606667,30.170788,7.457011,14.129874,10.374871,5.770821,0.143149
10.615,30.397618,7.424477,14.053005,10.373628,5.730531,0.14397
10.623333,31.135253,7.801704,14.115693,10.835249,5.742852,0.143503
10.631667,32.542879,8.372829,13.981342,11.501606,5.79493,0.142066
10.64,33.828209,8.506745,13.207315,11.563887,5.768627,0.141966
10.648333,34.411575,8.930383,12.826603,11.843808,5.76601,0.141703
10.656667,34.645431,9.771013,13.140693,12.633822,5.824643,0.140431
10.665,35.654449,10.125148,13.250327,13.159145,5.845977,0.139208
10.673333,37.119302,9.9219,13.144794,13.296242,5.831611,0.137782
10.681667,38.188146,9.628884,13.177276,13.341406,5.829409,0.135772
10.69,39.092695,9.67334,13.079388,13.536577,5.83146,0.134812
10.698333,40.073011,10.079036,12.706925,13.891087,5.834774,0.135027
10.706667,41.16898,10.421484,12.209718,14.175689,5.852084,0.134552
10.715,42.594054,10.459554,11.996924,14.435557,5.875579,0.13401
10.723333,44.439209,10.113771,12.396334,14.768087,5.891573,0.13476
10.731667,46.065761,9.400493,12.959582,14.854408,5.912452,0.135026
10.74,47.440636,8.875199,13.199014,14.881302,5.928721,0.134925
10.748333,48.98209,9.191291,12.830081,15.292384,5.919508,0.13597
10.756667,50.627194,9.27505,12.366389,15.526009,5.913116,0.137301
10.765,52.303558,8.562547,12.251383,15.349596,5.930867,0.137892
10.773333,54.247566,8.516288,12.24309,15.752527,5.947798,0.138103
10.781667,56.319688,8.793715,12.219024,16.402721,5.961737,0.137985
10.79,58.20002,8.109933,12.135526,16.292501,5.986538,0.137224
10.798333,60.042861,7.334886,11.710579,15.969386,6.017541,0.135476
10.806667,62.11414,7.080136,10.978152,15.947652,6.048132,0.133291
10.815,64.577286,6.606019,10.583135,15.994857,6.074623,0.132639
10.823333,66.77,6.02,10.31,15.95,6.082,0.133
10.831667,68.148667,5.676386,9.750339,15.77832,6.06543,0.133042
10.84,70.062965,5.109016,9.402102,15.654931,6.079982,0.133014
10.848333,72.425111,4.446132,9.371203,15.694907,6.131552,0.133021
10.856667,73.405578,4.513159,9.144569,15.865678,6.160884,0.132634
10.865,73.989814,4.773554,8.806105,16.040427,6.164811,0.13194
10.873333,75.457019,4.555007,8.553582,16.107647,6.160672,0.131569
10.881667,76.757973,4.325687,8.238811,16.102844,6.162183,0.133129
10.89,77.493272,4.309296,7.909307,16.117367,6.174329,0.135907
10.898333,78.298577,4.333757,7.767302,16.258189,6.194836,0.137435
10.906667,79.732341,4.44911,7.583661,16.587,6.223011,0.138098
10.915,81.834378,4.614432,7.220415,17.023161,6.255814,0.139159
10.923333,83.503137,4.441455,7.046534,17.200277,6.283192,0.14182
10.931667,84.51914,4.21514,7.035538,17.262839,6.296708,0.144837
10.94,85.430817,4.554191,6.860648,17.63803,6.297355,0.145831
10.948333,86.527551,4.928053,6.530835,18.015991,6.322556,0.146232
10.956667,87.87305,5.123301,6.15937,18.30591,6.373159,0.147387
10.965,89.346337,5.847158,5.845019,19.025582,6.385048,0.148769
10.973333,91.058357,6.53541,5.563906,19.784026,6.375724,0.150176
10.981667,93.092377,6.318364,5.252497,19.951591,6.403404,0.15177
10.99,94.874995,6.644417,5.02317,20.489953,6.434423,0.153623
10.998333,96.229459,7.758167,4.871205,21.532451,6.442961,0.155573
11.006667,97.684521,7.667669,4.579387,21.670517,6.442809,0.157231
11.015,98.840383,7.192667,4.130524,21.398942,6.456137,0.159194
11.023333,99.152835,7.876183,3.658887,21.765164,6.495617,0.161899
11.031667,99.180281,8.788952,3.412938,22.328661,6.536763,0.163777
11.04,99.241954,9.470222,3.367993,22.815438,6.556401,0.164696
11.048333,99.236456,10.276623,3.247326,23.339152,6.544643,0.166059
11.056667,99.206388,10.656067,3.061262,23.522252,6.539959,0.167192
11.065,99.225287,10.393908,2.9527,23.29263,6.572524,0.167171
11.073333,99.264973,10.741294,3.000962,23.573691,6.611189,0.166718
11.081667,99.343974,11.814869,3.218936,24.456479,6.642959,0.166143
11.09,99.435331,12.818956,3.579164,25.350761,6.66937,0.165375
11.098333,98.866096,13.564577,4.094124,25.978172,6.660445,0.16491
11.106667,97.550877,14.151891,4.677373,26.354974,6.630796,0.164971
11.115,96.526531,14.665177,5.117562,26.678843,6.662546,0.165062
11.123333,95.784742,15.000634,5.529741,26.922563,6.709425,0.165015
11.131667,94.92192,15.116447,6.125992,27.058864,6.692415,0.1649
11.14,94.207531,15.798222,6.80279,27.67135,6.690608,0.165151
11.148333,94.003844,17.134653,7.428386,28.84906,6.741737,0.165901
11.156667,94.324605,17.871975,8.002404,29.690805,6.748501,0.16664
11.165,94.532281,18.104824,8.507165,30.114328,6.731329,0.167009
11.173333,94.14147,18.448581,8.907641,30.439729,6.740976,0.166951
11.181667,93.848476,19.472716,9.147491,31.210288,6.775292,0.167109
11.19,94.08242,20.906306,9.169943,32.304484,6.808871,0.167851
11.198333,94.419828,21.32368,8.999928,32.612217,6.804058,0.168849
11.206667,94.624054,21.330964,9.151082,32.727556,6.791052,0.170053
11.215,94.712831,22.031399,9.935597,33.576134,6.806939,0.171413
11.223333,95.184273,23.19281,10.309818,34.672594,6.815568,0.172389
11.231667,96.011377,24.38409,10.223902,35.680387,6.815471,0.173029
11.24,96.683781,25.351213,10.542603,36.658879,6.843308,0.17378
11.248333,97.325584,26.105548,10.564777,37.355474,6.881519,0.173934
11.256667,98.163519,26.764218,9.973201,37.774049,6.903373,0.173269
11.265,99.319453,27.53384,9.903404,38.556411,6.890483,0.173004
11.273333,100.45,28.43,10.48,39.69,6.872,0.173
11.281667,101.030332,29.280052,10.755948,40.547384,6.903566,0.17194
11.29,101.902121,30.091815,10.974826,41.420109,6.9315,0.17086
11.298333,103.385467,30.864819,11.277487,42.43451,6.915764,0.170811
11.306667,104.005294,31.494554,10.978561,42.903623,6.906532,0.171481
11.315,103.942831,32.150415,10.700737,43.247543,6.927404,0.172061
11.323333,104.129069,33.02973,11.284916,44.163309,6.966226,0.17204
11.331667,104.238177,33.945569,11.872385,45.088339,6.991567,0.17205
11.34,104.318183,34.675278,12.023311,45.694001,6.99058,0.172141
11.348333,105.037396,35.046964,12.119605,46.169241,6.978064,0.171517
11.356667,105.715929,35.32117,12.187508,46.550669,6.972327,0.171012
11.365,105.507611,35.905629,12.120563,46.889678,6.983959,0.171706
11.373333,105.70099,36.744992,12.25108,47.592703,7.001599,0.172169
11.381667,106.266663,37.570005,12.74767,48.527248,7.018677,0.172033
11.39,106.099831,38.118943,13.519245,49.200974,7.034977,0.171971
11.398333,105.589785,38.980373,13.90111,49.857264,7.050456,0.172008
11.406667,105.295729,40.350533,13.702297,50.693823,7.062881,0.172001
11.415,105.03311,41.333753,13.751236,51.36415,7.067635,0.172009
11.423333,104.604952,41.561127,14.235906,51.635407,7.07392,0.172011
11.431667,103.889149,41.296249,14.749107,51.502642,7.098886,0.171948
11.44,103.063721,41.701201,15.059988,51.741716,7.126024,0.172097
11.448333,102.438699,43.173527,15.122149,52.686005,7.141281,0.172758
11.456667,102.215586,44.316839,15.066066,53.434314,7.158656,0.173916
11.465,101.911268,44.862567,15.343998,53.87507,7.166396,0.174918
11.473333,100.924135,45.154684,16.327006,54.275143,7.148028,0.175043
11.481667,100.077403,45.28479,16.882496,54.410578,7.148246,0.175095
11.49,99.788273,45.52739,16.512017,54.364631,7.187214,0.175696
11.498333,99.268297,46.459147,16.310546,54.835428,7.221857,0.176437
11.506667,98.774745,47.592763,17.064352,55.854953,7.221053,0.177018
11.515,98.983347,48.133667,18.636529,56.941962,7.188034,0.17718
11.523333,99.081968,49.053965,18.945315,57.755244,7.19746,0.176407
11.531667,99.332601,50.302239,18.424798,58.497507,7.245511,0.175184
11.54,100.796175,50.940488,19.352409,59.672915,7.264578,0.174589
11.548333,102.33,51.65,20.68,61.08,7.258,0.174
11.556667,102.549967,53.355637,20.677914,62.356982,7.256738,0.172574
11.565,103.010575,55.05231,20.85204,63.754239,7.271194,0.17158
11.573333,104.396593,56.059486,21.790453,65.180628,7.29607,0.171158
11.581667,106.000973,56.499725,22.680977,66.230095,7.317307,0.170167
11.59,107.08049,57.375872,23.494142,67.442442,7.323633,0.168705
11.598333,107.562989,59.178181,24.366,69.208909,7.31443,0.167312
11.606667,108.650795,60.491481,24.967206,70.648868,7.307643,0.166075
11.615,109.92403,61.287513,25.669096,71.80148,7.308816,0.165037
11.623333,110.365249,62.234203,26.936383,73.109508,7.317131,0.164275
11.631667,110.37482,63.367689,27.905343,74.332181,7.337243,0.163997
11.64,110.360468,64.387004,28.080147,75.139472,7.362803,0.164063
11.648333,109.84591,64.714092,28.650684,75.498182,7.361724,0.163543
11.656667,109.179203,64.828755,29.435582,75.756544,7.35176,0.162959
11.665,108.954141,65.478667,29.840165,76.341855,7.364925,0.163038
11.673333,109.02267,66.521456,30.527703,77.395955,7.392693,0.162818
11.681667,109.202825,67.504683,31.647044,78.611877,7.414391,0.162052
11.69,109.387912,67.89746,32.491937,79.284491,7.409516,0.16173
11.698333,109.267111,68.020087,33.151449,79.619105,7.400992,0.162074
11.706667,108.752416,68.36432,33.950154,80.090476,7.411824,0.162796
11.715,108.510643,69.096841,35.060642,81.029126,7.42676,0.163032
11.723333,108.297442,69.783359,36.044826,81.883893,7.43698,0.162972
11.731667,107.266602,69.74961,36.214539,81.700652,7.445222,0.163531
11.74,106.245704,69.621362,36.318521,81.424818,7.45607,0.164139
11.748333,105.849379,69.954157,36.980331,81.851346,7.475102,0.164547
11.756667,105.400667,70.426656,37.788855,82.429124,7.50767,0.165801
11.765,104.787055,70.506675,38.324912,82.573939,7.538613,0.167033
11.773333,104.284813,69.949566,38.405721,82.091834,7.544682,0.166533
11.781667,103.381361,69.796108,38.33835,81.748813,7.537907,0.165957
11.79,102.008801,70.275694,38.339292,81.786112,7.536355,0.166161
11.798333,101.133452,69.790501,38.301613,81.219881,7.55506,0.165444
11.806667,100.564392,68.631168,38.348439,80.275006,7.579531,0.163955
11.815,99.264802,68.493988,38.6687,80.03055,7.578218,0.163305
11.823333,97.864266,68.407598,38.734819,79.686844,7.566863,0.162529
11.831667,96.98584,67.813056,38.519484,78.964147,7.563179,0.161317
11.84,96.751572,67.20875,38.612043,78.51199,7.574075,0.160552
11.848333,96.313515,66.764319,38.675273,78.123518,7.590473,0.159723
11.856667,95.128752,66.383598,38.336286,77.445592,7.601181,0.158077
11.865,94.39897,65.917408,38.313585,76.937459,7.610089,0.156175
11.873333,94.152523,65.46439,38.626362,76.685785,7.625095,0.154503
11.881667,92.942416,65.35615,38.387039,76.239098,7.653865,0.153211
11.89,91.109528,65.111119,37.52203,75.29249,7.668326,0.15159
11.898333,89.60289,64.139569,36.594298,73.864603,7.649536,0.149011
11.906667,87.866871,62.864976,36.17883,72.382728,7.649449,0.146207
11.915,85.424819,61.594283,35.871556,70.792886,7.67032,0.142717
11.923333,82.102844,60.384299,34.803441,68.730332,7.678817,0.137435
11.931667,78.39515,58.826667,33.519793,66.242673,7.679473,0.13129
11.94,74.772745,56.684291,32.537589,63.481771,7.679526,0.125348
11.948333,71.171169,54.346892,31.332953,60.488054,7.665338,0.119449
11.956667,67.22115,52.082944,29.806605,57.331778,7.651423,0.11329
11.965,62.477001,49.979917,28.24898,54.104548,7.66683,0.106767
11.973333,57.353916,47.857548,26.789613,50.824404,7.675826,0.101232
11.981667,52.813602,45.714323,25.518887,47.739116,7.660632,0.096918
11.99,49.822385,43.927467,24.520835,45.365614,7.664045,0.09191
11.998333,47.679271,42.512475,23.433288,43.408732,7.674174,0.087385
12.006667,45.167615,41.274325,21.918958,41.319614,7.663324,0.08524
12.015,42.444249,39.833755,20.925238,39.256515,7.666911,0.083091
12.023333,40.063297,38.265027,20.638162,37.474383,7.697324,0.079434
12.031667,38.323187,37.309226,19.635637,35.980254,7.705021,0.076304
12.04,36.907395,36.79851,18.397177,34.781579,7.700917,0.074075
12.048333,35.389497,36.264754,17.856607,33.834073,7.706623,0.072282
12.056667,33.816573,35.477467,17.658392,32.831958,7.68576,0.069933
12.065,32.445631,34.589758,17.337417,31.749036,7.650385,0.067101
12.073333,31.46837,33.972989,16.844631,30.877812,7.670421,0.065104
12.081667,30.338926,33.143775,16.529681,29.895015,7.700196,0.063819
12.09,28.828458,31.840008,16.502256,28.606627,7.695805,0.062624
12.098333,27.926724,30.901984,16.072817,27.550816,7.699031,0.060838
12.106667,27.353602,30.26469,15.406144,26.687804,7.703238,0.059089
12.115,26.061482,29.242739,15.247376,25.601281,7.672408,0.058512
12.123333,24.829778,28.223626,15.44722,24.674988,7.663035,0.057652
12.131667,24.282975,27.639706,15.578462,24.180015,7.697351,0.055611
12.14,23.635243,27.312002,15.278765,23.673703,7.682212,0.054082
12.148333,22.79,26.92,14.64,22.94,7.65,0.053
12.156667,22.126935,26.255858,14.034608,22.06026,7.682127,0.051536
12.165,21.773564,25.720256,13.825424,21.506608,7.709155,0.050932
12.173333,21.524034,25.404989,13.994425,21.29403,7.690628,0.05114
12.181667,20.929226,24.912561,14.10259,20.850154,7.664362,0.050196
12.19,20.456627,24.511963,13.993537,20.410235,7.662861,0.04881
12.198333,20.650985,24.608036,13.767871,20.431601,7.692446,0.04837
12.206667,20.809397,24.842025,13.623645,20.575161,7.716504,0.047513
12.215,20.652591,24.896692,13.588984,20.561219,7.717175,0.046137
12.223333,20.606527,24.693537,13.496802,20.36567,7.708071,0.045876
12.231667,20.697451,24.48026,13.442059,20.210589,7.701577,0.045966
12.24,20.798264,24.467977,13.53114,20.261494,7.701127,0.045373
12.248333,20.852798,24.46733,13.622576,20.315333,7.691504,0.044912
12.256667,20.963709,24.450257,13.613454,20.329038,7.672651,0.044977
12.265,21.377923,24.637321,13.514272,20.508661,7.666995,0.045016
12.273333,21.847001,24.733902,13.364092,20.614236,7.672439,0.045003
12.281667,22.104579,24.579865,13.326329,20.54836,7.683979,0.04502
12.29,22.205216,24.549145,13.693399,20.704935,7.708152,0.044942
12.298333,22.47,24.82,14.08,21.12,7.726,0.045
12.306667,23.168579,25.299357,13.854223,21.526538,7.712046,0.045549
12.315,23.553452,25.621952,13.731343,21.796803,7.704154,0.046175
12.323333,23.362138,25.632893,14.11269,21.925813,7.721189,0.04678
12.331667,23.412941,25.596549,14.400331,22.027368,7.729028,0.047935
12.34,23.67252,25.590147,14.386347,22.070997,7.71778,0.048979
12.348333,23.779609,25.586694,14.201482,22.022668,7.695692,0.049035
12.356667,24.035884,25.597664,14.37005,22.162082,7.685514,0.049151
12.365,24.471337,25.553579,14.718453,22.369321,7.689335,0.049802
12.373333,24.72699,25.333039,14.435481,22.149908,7.687754,0.05045
12.381667,24.93753,25.16328,14.026893,21.906113,7.682472,0.051124
12.39,25.327825,25.260074,14.23884,22.148544,7.682767,0.051861
12.398333,25.645434,25.337494,14.569507,22.40989,7.686173,0.051945
12.406667,25.691997,25.287491,14.720665,22.445944,7.688179,0.051891
12.415,25.423083,25.218279,14.711061,22.331937,7.685714,0.052959
12.423333,25.196927,25.371959,14.630491,22.35845,7.687535,0.054223
12.431667,25.229417,25.75871,14.593978,22.628423,7.697762,0.054749
12.44,25.130265,25.844274,14.700888,22.71258,7.701686,0.055484
12.448333,25.09,25.65,14.88,22.64,7.701,0.056
12.456667,25.566205,25.628445,14.976542,22.773856,7.709136,0.055249
12.465,25.857218,25.837401,15.077171,23.031767,7.722823,0.055158
12.473333,25.492765,26.019284,15.203457,23.131241,7.736132,0.056691
12.481667,25.092802,25.58656,15.131892,22.699646,7.745808,0.057321
12.49,24.727872,25.10378,14.918453,22.18038,7.740727,0.057011
12.498333,24.196156,25.3698,14.755131,22.180353,7.712876,0.056946
12.506667,23.663562,25.52109,14.729512,22.16162,7.686899,0.057018
12.515,23.342872,25.162182,14.854271,21.892168,7.686822,0.057005
12.523333,23.32416,25.048045,15.077233,21.897733,7.719086,0.057002
12.531667,23.236036,25.276594,15.286651,22.124356,7.743836,0.056995
12.54,22.743557,25.462596,15.303648,22.15555,7.72918,0.056967
12.548333,22.233419,25.056044,14.867993,21.565279,7.725273,0.057049
12.556667,21.955172,24.236449,14.163373,20.614927,7.738394,0.057028
12.565,21.762004,24.001122,13.889223,20.292454,7.71423,0.056402
12.573333,21.302488,24.041888,14.055188,20.293629,7.699307,0.055897
12.581667,20.646863,23.90069,14.316917,20.154348,7.722827,0.055947
12.59,20.50069,23.535614,14.193202,19.806059,7.741595,0.056003
12.598333,20.588333,22.812282,13.819868,19.147299,7.745463,0.055988
12.606667,19.964059,21.707767,13.75812,18.181722,7.75092,0.056137
12.615,18.887144,21.432878,13.932506,17.814743,7.738158,0.05577
12.623333,17.844302,22.284417,14.008603,18.231754,7.706697,0.054597
12.631667,16.98988,22.443394,13.647082,18.005592,7.705937,0.05348
12.64,16.666368,21.41577,13.27684,17.034718,7.73047,0.052988
12.648333,17.001156,20.162999,13.487853,16.292878,7.737026,0.053046
12.656667,16.849703,19.688094,13.169188,15.785103,7.738068,0.052753
12.665,15.930021,19.987331,12.36994,15.463847,7.738653,0.052108
12.673333,14.979091,20.160055,12.37695,15.377253,7.727932,0.051983
12.681667,14.309267,19.891164,12.613264,15.128864,7.714672,0.051989
12.69,13.941143,19.322781,12.030225,14.392285,7.714876,0.051383
12.698333,13.776463,18.963305,11.657502,13.942743,7.729649,0.050721
12.706667,13.530176,18.813864,11.863869,13.869078,7.747286,0.050208
12.715,12.821361,18.34527,11.880692,13.37978,7.748249,0.049455
12.723333,12.092322,18.037514,11.520331,12.844104,7.737361,0.048957
12.731667,11.861874,18.282055,11.045459,12.772646,7.729808,0.049035
12.74,11.794656,18.117508,10.80336,12.537486,7.730159,0.048655
12.748333,11.700508,17.649987,10.843971,12.194875,7.735009,0.048052
12.756667,11.533603,17.624293,10.97247,12.195099,7.737156,0.048115
12.765,11.155631,17.669623,10.570064,11.978101,7.732873,0.047691
12.773333,10.497207,17.423377,9.775197,11.320822,7.728746,0.046261
12.781667,9.721562,17.374679,10.037011,11.219372,7.741999,0.045728
12.79,9.383897,17.496221,10.801908,11.548445,7.764232,0.04599
12.798333,9.860839,17.525188,10.8138,11.679128,7.774702,0.046055
12.806667,9.892432,17.489495,10.479664,11.52035,7.757928,0.045989
12.815,9.091056,17.436452,10.236507,11.203063,7.729739,0.045996
12.823333,9.214316,17.31927,9.779962,10.960935,7.748143,0.045998
12.831667,9.87111,17.264603,9.204895,10.834517,7.768034,0.046004
12.84,9.929277,17.338865,8.847956,10.754233,7.734779,0.04603
12.848333,9.7347,17.209588,8.972298,10.664262,7.719804,0.045955
12.856667,9.603104,16.965187,9.417547,10.636324,7.74419,0.045943
12.865,9.521059,17.27468,9.54835,10.896904,7.740724,0.046461
12.873333,9.79,17.99,9.58,11.49,7.729,0.047
12.881667,10.720626,18.614829,9.93101,12.29128,7.750693,0.046965
12.89,12.048752,18.844192,10.237354,12.877568,7.767487,0.047207
12.898333,13.5,19.15,10.28,13.44,7.759,0.048
12.906667,15.033792,20.457831,10.269167,14.720322,7.746785,0.048663
12.915,16.922524,22.122991,10.545315,16.461016,7.743515,0.049061
12.923333,19.405265,23.656507,11.314012,18.448979,7.753315,0.049741
12.931667,22.468601,25.808213,12.418318,21.142673,7.767453,0.052395
12.94,25.745388,28.984972,13.605224,24.649213,7.770423,0.056825
12.948333,28.729376,32.865761,14.646778,28.546704,7.747498,0.060791
12.956667,32.136583,36.805555,15.700743,32.589669,7.716657,0.064659
12.965,36.490088,40.632325,17.163009,36.928038,7.70391,0.069129
12.973333,40.972932,45.426859,19.639283,42.415942,7.728279,0.073822
12.981667,44.905624,50.587864,22.128105,48.049843,7.752714,0.078853
12.99,48.167285,54.795983,23.443196,52.35471,7.730445,0.084718
12.998333,51.362835,58.53679,25.066986,56.442155,7.696041,0.091602
13.006667,54.657705,62.087105,27.506752,60.761206,7.680215,0.099399
13.015,57.478402,65.049343,29.3521,64.29772,7.68841,0.10765
13.023333,60.201301,67.635592,30.718578,67.33644,7.700304,0.115999
13.031667,63.208221,70.225395,32.492994,70.612876,7.692991,0.12431
13.04,64.65425,72.144861,33.7934,72.86032,7.690983,0.132724
13.048333,65.05683,73.479922,34.437009,74.179256,7.692575,0.140578
13.056667,67.022385,75.039592,35.074034,76.006846,7.669614,0.146577
13.065,69.528343,76.456909,35.82827,77.902902,7.636726,0.150726
13.073333,70.49035,77.155126,36.53743,78.918109,7.625969,0.153998
13.081667,71.116051,77.916993,37.245851,79.900896,7.640758,0.157478
13.09,72.103434,79.007171,37.825033,81.145049,7.662607,0.161392
13.098333,72.929607,79.84609,37.981001,81.999625,7.657562,0.164978
13.106667,73.217312,80.278572,38.030429,82.398942,7.641226,0.168355
13.115,73.186312,80.528045,38.257598,82.668343,7.630938,0.171712
13.123333,73.657808,81.013513,38.578362,83.257032,7.61993,0.174828
13.131667,74.571592,81.471684,38.93568,83.938575,7.605941,0.177523
13.14,75.232117,81.251837,39.313123,84.083366,7.592288,0.179719
13.148333,75.498318,80.787971,39.701241,83.969231,7.588308,0.181727
13.156667,75.564658,80.41981,40.174982,83.916806,7.591417,0.183501
13.165,75.717157,79.688247,40.903181,83.731872,7.579906,0.184315
13.173333,75.82,79.01,41.62,83.57,7.567,0.185
13.181667,75.602736,79.066253,41.921518,83.687853,7.580168,0.187021
13.19,75.672229,78.506465,42.325254,83.470604,7.582747,0.188979
13.198333,76.067581,77.334077,43.021604,83.008872,7.574558,0.189919
13.206667,76.21925,76.939635,43.705959,83.042941,7.592652,0.189986
13.215,76.180227,76.801445,43.983473,83.047019,7.603685,0.189985
13.223333,76.215751,75.837611,43.719013,82.251242,7.566058,0.190671
13.231667,76.111752,74.83991,44.046914,81.651391,7.558367,0.191159
13.24,75.876574,74.497843,45.006988,81.756238,7.595923,0.191043
13.248333,75.772786,74.787088,45.434514,82.113087,7.610779,0.190818
13.256667,75.488303,74.972802,45.364367,82.147582,7.59825,0.191023
13.265,74.783023,74.438466,45.321223,81.591969,7.577879,0.191799
13.273333,74.450209,73.908691,45.740625,81.316342,7.560264,0.191943
13.281667,74.672243,73.623207,46.356059,81.416616,7.555491,0.191095
13.29,74.960574,73.263252,46.539834,81.294274,7.570176,0.189824
13.298333,74.736651,72.763242,46.524536,80.878017,7.587399,0.188944
13.306667,73.893268,72.12778,46.832481,80.367944,7.58855,0.188926
13.315,73.571483,71.357294,47.884813,80.179673,7.572152,0.189111
13.323333,73.619203,70.868187,48.603102,80.132947,7.549531,0.188951
13.331667,73.263959,70.924959,47.977037,79.835238,7.533662,0.188349
13.34,72.657517,70.643919,47.778436,79.415698,7.524869,0.187927
13.348333,72.077419,69.820292,48.666735,79.06166,7.525016,0.187981
13.356667,71.691116,69.446542,49.032695,78.862682,7.538391,0.188109
13.365,71.37442,69.384314,48.794386,78.652275,7.548967,0.188012
13.373333,70.96918,69.100676,48.469925,78.220351,7.541553,0.187499
13.381667,70.618593,68.319732,48.444658,77.567763,7.537344,0.186615
13.39,70.324609,67.303496,48.737313,76.892239,7.531945,0.186
13.398333,69.927638,66.704225,49.001615,76.47561,7.49332,0.186523
13.406667,69.853624,66.229472,49.157963,76.180502,7.473035,0.187002
13.415,70.268379,65.60377,49.236555,75.865245,7.502886,0.186454
13.423333,70.27871,65.277468,49.330618,75.676313,7.505744,0.185854
13.431667,69.717392,65.269129,49.377163,75.558338,7.468686,0.18596
13.44,69.478951,64.959891,49.183138,75.199311,7.471926,0.186639
13.448333,69.41352,64.42867,49.094906,74.765675,7.482522,0.187001
13.456667,69.207639,63.838981,49.284697,74.373148,7.461392,0.186484
13.465,68.945683,63.047931,49.236686,73.724724,7.434308,0.185617
