time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
3.639170,-0.000690,0.003892,0.020488,-0.019313,-0.005225,0.159759,-0.521677,0.446150,0.040151,0.380323,-0.137309,-0.014974,-0.006191,0.013685,-0.000519,
3.640003,-0.002024,0.031934,0.004172,-0.012909,-0.026297,0.232272,-0.178117,0.133574,0.052081,0.627090,-0.264664,-0.011187,0.001515,0.004673,-0.004001,
3.640837,-0.002296,0.021660,-0.020301,-0.019295,-0.016357,-0.035213,-0.448206,-0.073000,0.043252,0.475219,-0.234874,-0.010621,-0.006478,-0.008764,0.001206,
3.641670,-0.000286,-0.002070,-0.031596,-0.012673,0.005529,-0.502732,-0.223062,-0.271177,0.049417,0.190447,-0.030565,-0.012425,-0.007766,0.015795,-0.002903,
3.642503,-0.002099,-0.017290,-0.020733,-0.013934,0.020141,-0.929730,0.170737,-0.372062,0.065888,-0.123864,0.171849,-0.012231,-0.011837,-0.005571,0.001218,
3.643337,0.002182,-0.017747,0.012570,-0.002772,0.038158,-1.421530,0.145617,-0.340727,0.034411,-0.292050,0.208773,-0.007039,-0.006357,0.008470,-0.001842,
3.644170,-0.004073,-0.018545,0.008482,0.000076,0.031806,-0.966903,0.079664,-0.285329,-0.009737,-0.331959,0.217984,-0.012608,-0.001270,-0.013951,0.000279,
3.645003,0.001261,-0.019525,-0.039576,0.001034,0.044103,-0.425045,-0.010453,-0.247758,-0.013132,-0.066463,0.114943,-0.003188,0.003097,0.011245,-0.001729,
3.645837,-0.004094,-0.042648,-0.000696,-0.003544,0.028192,-0.802162,0.185885,-0.210651,0.005468,0.426860,-0.062507,-0.000626,0.007178,-0.003068,-0.001913,
3.646670,0.000920,-0.072640,0.034782,-0.000671,0.048904,-0.003253,0.210604,-0.222987,0.049575,0.796042,-0.312823,0.006045,-0.001862,0.004297,0.000033,
3.647503,-0.002771,-0.032118,0.003987,-0.002691,0.046860,0.380489,-0.033618,-0.271144,0.030985,0.693044,-0.393668,-0.003480,0.001901,-0.007553,-0.002451,
3.648337,0.001165,0.012104,0.010371,-0.004704,0.040806,0.709330,-0.018773,-0.080549,0.013157,0.487566,-0.423109,0.001314,-0.002146,0.003498,0.002691,
3.649170,0.001280,0.024499,0.017622,0.003070,0.018966,1.476900,0.058668,0.148237,0.029789,0.191148,-0.438175,-0.008254,-0.002874,0.002506,-0.001783,
3.650003,0.000783,0.023559,-0.013317,0.003097,-0.016089,1.026836,-0.033478,0.227480,0.039800,-0.565709,-0.101740,-0.000585,-0.002118,-0.006562,0.005643,
3.650837,0.003182,0.021212,0.009422,0.015074,-0.033562,0.426169,-0.012576,0.188416,0.010499,-1.387150,0.059985,0.000996,-0.004003,0.009099,-0.001426,
3.651670,-0.000369,0.018555,-0.007836,0.016885,-0.054377,0.216670,-0.058822,0.181754,-0.025506,-0.688685,0.493847,0.002618,-0.007457,-0.007427,0.003714,
3.652503,0.004167,0.018209,-0.011669,0.026851,-0.044985,-0.186169,0.196106,0.215825,0.017491,0.444641,0.726895,0.005382,-0.012477,0.020458,-0.000453,
3.653337,-0.001975,0.024014,-0.003581,0.021326,-0.041255,-0.361650,0.647305,0.179770,-0.008114,0.202668,0.360633,0.002154,-0.007151,0.001809,0.002251,
3.654170,0.003786,0.013716,-0.035123,0.011911,-0.034955,-0.249222,0.768374,0.017329,-0.027451,-0.232064,0.007154,0.001521,0.004870,0.003458,0.000381,
3.655003,-0.003725,0.012055,-0.008612,-0.004747,-0.037376,-0.289168,0.469250,-0.158570,-0.034468,-0.141195,-0.181360,0.000325,-0.008289,-0.012743,-0.001026,
3.655837,0.001433,0.007909,-0.006113,-0.009881,-0.033711,-0.445434,0.128718,-0.035604,-0.044320,0.005275,-0.459539,0.004718,-0.012125,-0.001478,-0.000292,
3.656670,-0.003323,0.014721,0.000787,0.010241,-0.026082,-0.059746,-0.176777,0.210536,-0.028060,0.113932,-0.380729,-0.007987,-0.015773,-0.024548,-0.003367,
3.657503,0.000623,0.004883,0.010137,0.013502,-0.015388,0.666760,0.039005,0.333620,-0.025095,0.130117,-0.158235,-0.003863,0.006271,0.008379,0.001040,
3.658337,0.000912,0.000373,0.028836,0.009358,-0.020825,0.963313,0.415694,0.298102,-0.006317,0.015191,0.040704,0.002951,0.004441,0.010936,-0.001413,
3.659170,0.000137,-0.007655,0.032503,-0.013334,-0.010168,0.911785,0.360788,0.196872,-0.032484,0.020130,0.166325,0.001367,-0.000793,-0.009096,0.003615,
3.660003,0.003639,-0.006690,0.011864,-0.016127,-0.017560,0.232401,-0.357843,0.068920,-0.034341,0.049383,0.226370,0.006235,0.007228,-0.008690,-0.000812,
3.660837,-0.000790,-0.007265,0.001589,-0.023594,-0.001000,-0.477391,-0.838018,0.037888,-0.031434,0.086594,0.178213,0.004784,-0.003820,-0.011038,0.004073,
3.661670,0.004398,-0.002519,-0.036439,-0.019259,0.005527,-0.831163,-0.554017,-0.114255,-0.023007,0.162413,0.119282,0.008504,0.015677,0.014680,0.000570,
3.662503,-0.001703,0.008148,-0.044665,-0.014726,0.026018,-0.283931,-0.616943,-0.402471,0.013524,0.119656,0.085497,0.003550,0.006386,-0.009508,0.002563,
3.663337,0.003948,0.005344,-0.044273,-0.005571,0.032592,-0.050025,-0.632017,-0.393282,0.038645,0.102664,0.179597,0.010252,0.016395,0.009323,0.000896,
3.664170,-0.003217,0.008589,-0.007468,-0.000498,0.026661,-0.446216,-0.568084,0.046339,0.050844,0.138146,0.279698,0.004839,0.005285,-0.001765,-0.002448,
3.665003,-0.000615,-0.010821,0.007938,0.004002,0.036490,-0.659326,-0.169068,0.488954,0.032286,0.093368,0.441066,-0.002896,0.002830,0.015975,-0.001518,
3.665837,-0.006252,-0.013535,0.042702,0.004874,0.016792,-0.412625,0.429263,0.414206,-0.002508,0.060378,0.471005,-0.003929,0.003396,0.014934,-0.006082,
3.666670,-0.003344,-0.015590,0.039612,-0.007497,0.020083,-0.090961,1.025079,0.031274,-0.037185,-0.086805,0.174844,-0.002516,-0.003075,0.000606,-0.001643,
3.667503,-0.001505,-0.008308,0.017138,-0.007020,0.015104,0.004947,1.065455,-0.168364,-0.010677,-0.242510,-0.245815,-0.005513,0.008756,0.002744,-0.004986,
3.668337,-0.001344,-0.005284,-0.007631,-0.018568,0.014379,0.031576,0.569226,-0.195216,-0.006265,-0.380381,-0.540064,-0.001930,0.005323,-0.014204,0.002961,
3.669170,0.002632,-0.002569,-0.009678,-0.016203,0.017000,0.073888,0.331152,-0.224712,-0.003314,-0.213262,-0.584845,0.005029,0.005245,0.007896,-0.001453,
3.670003,-0.000413,0.001042,-0.007937,-0.016406,0.002062,0.084589,0.149161,-0.263180,0.008893,0.091322,-0.581632,0.005439,0.000893,-0.013504,0.002830,
3.670837,0.004172,-0.005908,-0.019212,-0.003005,0.008161,0.211731,-0.243646,-0.299824,-0.006381,0.121280,-0.592097,-0.002088,0.001876,0.004450,0.001161,
3.671670,-0.001772,0.003878,-0.013162,0.005225,0.004003,0.437839,-0.568483,-0.282918,0.008270,0.206284,-0.518736,-0.012532,0.003460,-0.020792,0.002543,
3.672503,0.004186,0.008876,0.001635,0.017131,0.017645,0.567997,-0.744582,-0.245840,0.026790,0.235062,-0.409585,0.001701,0.002431,0.007513,0.002856,
3.673337,-0.000842,0.013957,-0.000339,0.011036,0.015033,0.080313,-0.735995,-0.173415,0.020674,-0.148381,0.047757,0.008082,0.001986,-0.003409,0.000118,
3.674170,0.002828,0.009195,0.008493,0.012414,0.014448,-0.481734,-0.597061,-0.092240,0.027488,-0.028340,0.449316,0.023976,-0.000786,-0.009001,0.001805,
3.675003,-0.001587,0.010758,0.060278,0.022322,0.014025,-0.370494,-0.286396,-0.058489,0.032762,0.149682,0.431264,0.023712,-0.009101,0.009049,-0.003527,
3.675837,-0.002032,-0.008367,0.061126,0.019992,0.003198,-0.190864,0.261537,0.034799,-0.002393,0.058003,0.341759,0.014881,-0.006492,0.010765,0.000146,
3.676670,-0.002476,-0.005610,0.065151,0.028147,-0.016543,-0.367697,0.746575,0.158495,-0.048205,-0.751277,0.305879,0.010108,-0.014488,0.014153,-0.005486,
3.677503,-0.003071,-0.002333,0.017673,0.025558,-0.020672,-0.016047,0.703959,0.221372,-0.037981,-0.934046,0.288488,0.008437,-0.011893,-0.007640,0.000480,
3.678337,0.001832,-0.008300,0.049249,0.032045,-0.024789,0.677536,0.557495,0.184846,-0.019320,-0.166846,0.218282,0.004179,-0.005128,0.010543,-0.003774,
3.679170,-0.003181,-0.008095,0.032875,0.020734,-0.027709,0.443860,0.663737,0.167797,-0.005949,0.193336,0.140831,0.003245,-0.008550,-0.014761,0.001435,
3.680003,0.003712,-0.015904,-0.016398,0.012358,-0.025194,-0.787416,0.240216,0.183650,-0.006874,0.222312,0.068888,0.005901,0.011244,-0.006799,-0.000522,
3.680837,-0.002057,-0.006693,-0.020642,0.047337,-0.027193,-0.504124,-0.742937,0.152278,0.009183,0.120696,0.069668,-0.008184,-0.009537,-0.024163,0.001338,
3.681670,0.002096,-0.009444,-0.054210,0.052261,-0.024422,0.517594,-0.695227,0.053645,0.016269,0.141726,0.089068,-0.010053,0.005081,0.015090,0.000762,
3.682503,-0.003209,-0.006904,-0.063885,0.001332,-0.022856,0.606312,-0.252076,-0.023514,0.035582,0.254344,-0.153316,-0.022011,-0.000146,-0.000581,-0.001947,
3.683337,0.001866,-0.009742,-0.063270,-0.039232,-0.002521,0.234728,-0.444845,-0.089682,0.036128,0.303706,-0.216922,-0.026536,-0.006920,-0.000677,0.003436,
3.684170,0.001600,0.005706,-0.043839,-0.052955,-0.011496,-0.065918,-0.462685,-0.106085,0.048097,0.260050,-0.175115,-0.023492,0.003519,0.007019,-0.000639,
3.685003,0.003168,0.013515,-0.071058,-0.062108,-0.005693,0.121586,-0.124311,0.012553,0.020348,0.195808,-0.185952,-0.018233,-0.004694,0.003437,0.005817,
3.685837,0.003210,0.020106,-0.107387,-0.058288,-0.008459,0.084801,0.033792,0.197822,0.021976,0.172373,0.054842,-0.012596,0.006732,0.008414,-0.000085,
3.686670,0.000505,0.006571,-0.033490,-0.060548,0.000802,0.287244,0.006589,0.370904,0.008244,0.178919,0.130403,-0.015581,0.005746,-0.009789,0.004389,
3.687503,0.003900,-0.002511,0.013787,-0.056655,0.008208,0.966723,-0.210672,0.346444,0.006285,0.163373,-0.057074,-0.006430,0.013096,0.005440,-0.000903,
3.688337,-0.002016,0.001111,0.008839,-0.051307,0.009644,0.350067,-0.423806,0.239358,-0.017349,0.152351,-0.088432,-0.018089,0.006345,-0.010293,0.002194,
3.689170,0.003352,0.004479,0.008163,-0.028595,0.025260,-0.616339,-0.425559,0.012410,-0.029420,0.026861,-0.160823,-0.004763,0.000443,0.010303,-0.000054,
3.690003,-0.002271,0.010040,0.029046,-0.020976,0.009592,-0.642334,-0.616043,-0.142006,-0.027818,-0.189308,-0.244962,-0.014186,-0.000191,-0.015476,0.000440,
3.690837,0.001861,-0.002339,0.041325,-0.010699,0.014224,-0.138345,-0.777169,-0.247261,-0.034844,-0.186598,-0.196211,0.002955,-0.006240,0.008651,0.000010,
3.691670,-0.003934,-0.001527,0.038645,0.001064,0.010784,-0.188309,-0.258812,-0.366862,-0.045176,-0.142690,0.162714,0.002593,-0.004279,0.008830,-0.003633,
3.692503,-0.000433,-0.006288,0.021670,0.008109,0.013014,-0.278392,0.537559,-0.340922,-0.058218,-0.082083,0.251493,0.004601,0.001722,0.019238,0.000342,
3.693337,-0.002284,-0.000144,0.016089,0.018268,0.008410,0.028056,1.431306,-0.173118,-0.049874,-0.043938,0.024313,0.006114,-0.007311,0.014543,-0.004239,
3.694170,-0.002318,-0.002016,0.008221,0.022281,-0.000885,-0.063503,2.072585,0.079482,-0.035104,-0.047126,0.052724,0.006864,0.001122,0.005728,0.001391,
3.695003,0.000992,-0.001533,0.042367,0.034381,-0.012270,-0.194465,2.115276,0.138883,0.006079,-0.003245,-0.080500,0.014516,-0.003955,0.003625,-0.002758,
3.695837,-0.000900,0.000079,0.050366,0.038580,-0.008805,-0.035320,1.622503,0.004059,0.026984,0.052671,0.038852,0.014609,0.000654,-0.020913,0.003455,
3.696670,0.002691,0.004947,0.026310,0.040706,0.001272,-0.071948,1.080414,-0.074374,0.032041,0.046235,0.220891,0.007785,0.006100,0.000013,-0.001636,
3.697503,-0.003193,0.013673,0.022115,0.033910,0.021628,-0.261157,0.538528,-0.010567,0.006610,-0.164061,0.165245,0.007195,0.000484,-0.024693,0.001652,
3.698337,0.001900,0.004883,-0.023987,0.033305,0.028761,0.064377,-0.285451,0.009448,-0.012680,-0.401100,0.098264,0.006455,0.006391,-0.007141,-0.002090,
3.699170,-0.004613,0.004809,-0.038422,0.032937,0.022215,0.253044,-0.957748,0.025343,0.037050,-0.217350,-0.089094,0.008333,-0.000129,-0.022101,-0.001876,
3.700003,0.001532,-0.002127,-0.056266,0.032334,0.024570,-0.182543,-1.250440,-0.030298,0.034963,0.064483,-0.164232,0.012233,0.011597,0.000771,-0.000143,
3.700837,-0.002245,0.008017,-0.010673,0.027351,0.014003,-0.545964,-1.285025,-0.153909,0.045311,0.051533,-0.034023,0.011909,0.004804,-0.005815,-0.002537,
3.701670,0.000384,0.007912,0.020546,0.024968,0.014928,-0.425354,-1.317528,-0.204571,0.051323,0.038069,0.024486,0.011943,0.007575,0.003919,0.001626,
3.702503,-0.001104,0.015398,0.031135,0.024073,-0.007904,-0.654716,-0.841710,-0.137320,0.035160,0.048309,0.089471,0.010504,0.007405,0.014715,-0.003671,
3.703337,-0.002283,0.001162,0.050848,0.015302,-0.033133,-0.723902,-0.509708,0.011502,0.013923,-0.037850,0.353707,0.002090,0.002778,-0.000126,-0.000116,
3.704170,-0.000708,-0.005207,0.034357,0.007595,-0.047326,-0.063872,-0.444063,0.118131,0.014482,0.072424,0.307467,0.002713,-0.000954,0.008074,-0.004490,
3.705003,-0.004309,-0.008451,0.005148,-0.006440,-0.028660,0.462812,-0.462931,0.141522,-0.028154,0.130297,-0.087015,-0.005802,-0.011103,-0.009054,0.000300,
3.705837,0.000953,-0.009342,-0.072803,-0.007651,-0.007800,0.660529,-0.460484,0.126084,-0.030201,0.117219,-0.302607,-0.000588,-0.007362,0.012275,-0.003596,
3.706670,-0.004905,-0.005905,-0.044946,-0.024186,-0.006248,1.418363,-0.236467,0.146749,-0.037423,0.184032,-0.260460,-0.003947,-0.017183,-0.007586,-0.000763,
3.707503,0.002073,-0.012946,-0.005294,-0.021027,0.005914,1.743945,0.038552,0.033087,-0.063541,-0.000887,-0.066491,0.007743,-0.016898,0.012846,-0.000811,
3.708337,-0.001303,-0.006359,0.011798,-0.025559,-0.012647,0.759756,-0.152096,-0.008751,-0.047966,-0.228524,-0.085080,0.010040,-0.015343,-0.012639,0.002060,
3.709170,0.004654,-0.012540,0.035603,-0.026104,-0.009574,0.000812,-0.276552,0.002920,-0.003654,-0.232935,-0.162850,0.014508,-0.015093,0.006751,0.003580,
3.710003,0.001480,-0.000358,0.027187,-0.023943,-0.016432,-0.292789,0.067592,-0.027588,-0.006888,-0.316557,-0.294410,0.007228,-0.009572,0.007386,0.000851,
3.710837,0.004586,-0.003986,-0.013625,-0.027071,-0.011069,-0.124361,0.553137,-0.010431,-0.030190,-0.293842,-0.293989,-0.001607,-0.013106,0.011852,0.006232,
3.711670,0.005124,0.000390,0.030790,-0.012647,-0.011312,-0.062273,0.846994,-0.054300,0.001372,0.221110,-0.055291,-0.008062,-0.009046,0.007483,0.000957,
3.712503,0.005380,-0.010257,-0.020102,-0.010161,-0.009960,0.058727,0.816769,-0.183222,0.019600,0.354280,0.063672,-0.007588,0.001096,-0.006180,0.008979,
3.713337,0.007489,-0.009514,-0.071410,-0.011097,0.012853,0.099169,0.945175,-0.371043,0.011227,0.080803,0.098737,-0.003722,0.003903,0.014045,0.002833,
3.714170,0.000158,-0.004840,-0.011760,-0.013948,0.017790,-0.475612,1.142582,-0.356347,-0.000701,0.284769,0.182950,-0.014036,0.010679,-0.008137,0.004640,
3.715003,0.003522,-0.008423,-0.022138,-0.006667,0.019527,-0.129495,0.527128,0.083960,0.056450,0.536634,0.375358,-0.016118,0.010139,-0.005437,-0.001013,
3.715837,-0.003629,-0.004830,-0.062272,-0.015038,0.001615,-0.234501,-0.090700,0.609132,0.048556,0.432939,0.374911,-0.021581,0.013730,-0.017224,-0.000549,
3.716670,-0.000091,-0.010517,0.004851,-0.018141,-0.000520,-1.210924,-0.013497,0.726873,-0.009739,0.135090,0.184206,-0.021586,0.014585,0.010516,-0.002213,
3.717503,-0.005857,-0.000439,0.061885,-0.015341,-0.004401,-1.409939,-0.139787,0.519205,-0.035280,-0.074818,0.067528,-0.021783,0.004612,-0.007974,-0.002346,
3.718337,0.001496,0.005437,0.006590,-0.005534,-0.006041,-0.598058,-0.161145,0.262519,0.022582,-0.182189,-0.058742,-0.012408,0.019508,0.008023,0.000572,
3.719170,-0.001227,0.015067,-0.011959,0.005984,0.002514,-0.112204,-0.486021,0.114781,0.055343,-0.392013,-0.147159,-0.017871,0.004633,-0.029538,-0.002008,
3.720003,0.000311,0.010924,-0.010702,0.013314,0.006627,-0.390204,-1.211311,-0.059796,0.047425,-0.689717,-0.408004,-0.014055,0.012000,-0.015831,0.001812,
3.720837,0.000308,0.011028,0.015701,0.016365,0.008902,-0.132189,-1.916056,-0.285922,0.037566,-1.062727,-0.256745,-0.005524,0.011373,-0.003500,-0.002165,
3.721670,-0.002006,0.006851,-0.010418,0.000248,0.011478,0.548930,-1.453305,-0.396206,-0.025371,-0.811532,-0.234042,0.008042,0.009441,0.007910,0.002690,
3.722503,-0.000986,0.004965,-0.002085,-0.003686,0.014508,0.719024,-0.406676,-0.479301,-0.013994,-0.358009,-0.148609,0.012626,0.008613,0.030300,-0.004531,
3.723337,-0.004876,0.007970,0.022845,-0.012150,0.023325,0.469055,0.134204,-0.340952,-0.008892,0.142209,0.065699,0.013590,0.007025,0.002175,-0.000181,
3.724170,0.002953,-0.000607,-0.065786,-0.001875,0.025408,0.267783,0.580336,-0.125944,-0.017256,0.414289,0.039212,0.026978,0.020663,0.015698,-0.002268,
3.725003,-0.002220,0.007309,-0.004158,-0.007424,0.019672,0.592654,0.881378,0.002335,-0.033156,0.569721,-0.093612,0.012074,0.009816,-0.001919,0.001718,
3.725837,0.003255,0.000128,0.068260,-0.004922,0.019525,1.024026,1.147105,0.182488,-0.020444,0.678148,-0.051708,0.012238,0.011374,0.017532,0.000332,
3.726670,-0.004578,0.010344,0.091343,-0.000401,0.005107,0.582688,1.431990,0.228891,-0.036508,0.808720,0.159707,-0.001040,0.005461,-0.003773,-0.002611,
3.727503,-0.001915,-0.009206,0.020527,0.002390,0.011792,0.314397,0.756305,0.060918,-0.017272,0.795103,0.463360,0.006595,-0.011010,-0.010748,-0.002991,
3.728337,-0.007064,-0.009861,0.005492,0.012819,-0.010956,0.086134,0.219234,-0.165673,0.061668,0.871321,0.505154,0.000986,-0.007554,-0.023690,-0.007979,
3.729170,-0.004002,-0.000951,0.030359,0.021022,-0.020902,0.009148,0.305553,-0.267028,0.052300,1.108096,0.373313,0.001227,-0.019451,0.002720,-0.001092,
3.730003,-0.001117,0.011400,0.017145,0.029638,-0.030438,-0.153087,0.654305,-0.119390,-0.027067,0.300197,0.138485,0.002146,-0.012088,0.012939,-0.004453,
3.730837,-0.000695,0.016179,0.003375,0.023294,-0.037766,-0.799013,0.729900,0.056625,-0.139199,-0.590730,-0.160598,0.004370,-0.028821,-0.008443,0.002693,
3.731670,0.003525,0.019461,-0.062079,0.031926,-0.036207,-1.275761,0.355726,0.075666,-0.143402,-1.147613,-0.149379,0.007453,-0.026330,0.000981,-0.001926,
3.732503,-0.000812,0.015420,-0.062039,0.023204,-0.035251,-0.818163,-0.240212,-0.048323,-0.043023,-0.700543,-0.067177,0.002707,-0.018814,-0.022568,0.002292,
3.733337,0.004304,0.009364,0.005623,0.021248,-0.019214,-0.235167,-0.887913,-0.107449,0.074365,0.158835,0.179933,0.017148,-0.015887,0.000866,0.000401,
3.734170,-0.001567,0.015455,-0.003602,0.014004,-0.011321,-0.164215,-1.038811,-0.052348,0.090214,-0.718412,0.123588,0.002866,-0.007626,-0.008366,0.001255,
3.735003,0.004468,-0.001586,-0.037228,0.013059,0.006102,0.212018,-0.837088,0.021999,0.042994,-1.008816,-0.022806,-0.005044,0.002168,0.012146,0.001960,
3.735837,-0.002152,-0.007455,-0.022624,0.006953,0.022193,0.910065,-0.612880,0.156566,0.022440,-0.190920,0.012304,-0.016652,-0.003422,0.003810,-0.000377,
3.736670,0.002076,-0.017133,0.037463,-0.002355,0.028382,0.438277,-0.175355,0.244164,-0.003169,0.080123,-0.299219,-0.010144,0.000347,0.012100,0.002184,
3.737503,-0.000543,-0.012791,0.042484,-0.008946,0.041737,-0.011287,-0.364808,0.152571,-0.007575,-0.150192,-0.347484,-0.008263,0.002066,-0.006470,-0.001645,
3.738337,0.001287,-0.013673,-0.010455,-0.022928,0.038890,-0.053616,-0.768875,0.067247,-0.029674,-0.934727,-0.105613,-0.007965,0.009096,-0.006274,0.004316,
3.739170,0.000856,-0.011100,-0.001104,-0.018556,0.034928,-0.054129,-0.496908,0.041347,0.094728,-0.138040,0.107855,-0.001326,0.006833,0.018946,-0.001902,
3.740003,-0.000612,-0.015151,0.004785,-0.020290,0.011829,0.028547,0.285449,-0.014808,0.187266,1.270516,-0.043433,-0.001941,0.003868,0.009988,0.004423,
3.740837,0.003599,-0.011491,-0.017034,-0.012005,0.002843,0.391879,0.816008,-0.214104,0.133201,1.295780,-0.195411,0.003454,-0.006615,0.016138,-0.000968,
3.741670,-0.001311,-0.002865,-0.072036,-0.017861,-0.011573,0.700650,0.349743,-0.349764,0.040570,0.259191,-0.001673,0.001719,-0.007319,-0.023331,0.002984,
3.742503,0.003734,-0.009562,-0.071244,-0.016394,-0.031276,0.306385,-0.247279,-0.062747,-0.078262,-0.851103,-0.120255,0.009776,-0.000174,-0.002827,0.000104,
3.743337,-0.003698,-0.008226,-0.021656,-0.019559,-0.041010,-0.106990,-0.075211,0.423708,-0.172021,-0.753522,-0.496420,0.015249,-0.010759,-0.016649,-0.001214,
3.744170,0.002485,-0.021729,0.036465,-0.013216,-0.037884,-0.297731,0.336409,0.726589,-0.125349,-0.017985,-0.635334,0.017511,0.000499,0.013176,0.000859,
3.745003,-0.001980,-0.019684,-0.022745,-0.006112,-0.045239,-0.300416,0.206318,0.641409,-0.138132,-0.024038,-0.437643,0.010748,-0.003273,-0.011769,-0.000239,
3.745837,0.003656,-0.013052,-0.013416,0.002010,-0.026146,-0.360782,-0.201781,0.324999,-0.149329,-0.307061,0.053666,0.015542,-0.003409,-0.004815,0.004337,
3.746670,0.002606,0.005978,-0.030748,0.007900,-0.016000,-0.670369,-0.300668,-0.178414,-0.047090,-0.047997,0.388967,-0.000469,-0.002611,0.002300,-0.000215,
3.747503,0.002494,0.005549,0.042766,0.005107,0.010843,-0.520878,-0.074384,-0.508287,0.075359,0.337292,0.426412,0.000238,-0.005414,0.001948,0.006088,
3.748337,0.003470,0.007516,-0.010609,0.016479,0.011671,0.116548,0.219150,-0.556298,0.083746,0.309002,0.363806,-0.010732,0.000727,0.013355,-0.000408,
3.749170,-0.000271,0.006118,0.003527,0.014057,0.029984,0.282337,0.366583,-0.461914,0.060929,0.348404,0.367054,-0.019805,-0.008877,-0.002848,0.004094,
3.750003,0.003167,0.011463,0.136901,0.021003,0.039704,0.463023,0.481717,-0.347345,0.052534,0.320259,0.132981,-0.017072,0.012637,0.013918,-0.002231,
3.750837,-0.002393,0.015043,0.144144,0.010433,0.037034,0.660860,0.388133,-0.229959,0.057036,-0.093068,-0.002420,-0.019015,-0.006586,-0.014169,0.001058,
3.751670,0.003487,0.008350,0.018836,0.010705,0.042741,0.465993,0.079084,-0.131684,0.066193,-0.138257,0.110502,-0.014497,0.001815,0.004748,-0.000082,
3.752503,-0.002237,0.006372,-0.005124,0.007762,0.015493,-0.008182,0.067839,-0.046508,0.052687,0.290981,0.227076,-0.013130,0.007013,-0.004708,-0.000011,
3.753337,0.002095,-0.005814,0.023874,0.003421,0.011155,-0.334982,0.271652,0.006260,0.041841,0.664277,0.211700,-0.008347,0.019214,0.009340,0.000350,
3.754170,-0.003661,0.000050,-0.019775,-0.004768,-0.003671,-0.641135,0.104073,-0.011598,0.022810,0.664984,0.148307,-0.013874,0.051059,-0.010024,-0.004039,
3.755003,-0.002421,-0.007445,0.022291,-0.012995,-0.001805,-1.382485,-0.193717,-0.013173,-0.019981,0.478881,0.204571,-0.007270,0.048343,-0.001612,-0.001890,
3.755837,-0.005022,-0.008139,0.111136,-0.019579,-0.004894,-0.842934,-0.272208,0.064179,-0.017270,0.161083,0.203285,-0.000731,0.040780,0.001311,-0.006330,
3.756670,-0.006127,-0.005833,0.077059,-0.026650,-0.012000,0.066372,-0.327399,0.196887,-0.014238,-0.371416,0.220517,0.004386,0.020992,-0.005835,-0.002409,
3.757503,-0.003142,0.000093,0.040433,-0.018938,-0.009371,0.336772,-0.491818,0.276221,-0.067662,-1.272301,0.054146,0.005500,0.013490,0.003347,-0.007980,
3.758337,-0.006141,0.012387,0.005362,-0.017940,-0.019717,0.138792,-0.557881,0.180776,-0.130562,-1.467692,-0.229563,0.007207,0.006611,-0.004406,-0.001529,
3.759170,-0.000171,0.018227,-0.055932,-0.008529,-0.020737,0.024403,-0.170157,0.071408,-0.070197,-0.662071,-0.459976,0.016541,-0.003070,0.020189,-0.003963,
3.760003,-0.005068,0.022182,-0.170149,-0.010973,-0.026749,0.231212,0.071578,-0.001672,-0.016588,-0.143632,-0.380555,0.012920,-0.007233,-0.014116,-0.000326,
3.760837,0.002820,0.009740,-0.221921,-0.000982,-0.032845,0.703661,0.189177,-0.000030,0.020184,0.762342,-0.388444,0.014824,-0.007932,0.011699,-0.000382,
3.761670,-0.002137,0.011701,-0.175674,-0.000953,-0.033504,0.950660,0.237436,0.090172,0.057656,1.579309,-0.392949,0.008840,-0.007835,-0.005975,-0.000316,
3.762503,0.002949,0.006522,-0.225009,0.003186,-0.023665,0.763956,0.339490,0.214234,0.061945,1.223140,-0.250268,0.012529,-0.002739,-0.003662,0.003233,
3.763337,-0.000078,0.011108,-0.091411,0.010556,-0.008185,0.344028,0.170911,0.201461,0.023278,0.219403,-0.117785,0.008358,-0.017582,-0.010354,0.000503,
3.764170,0.003439,0.011536,-0.002185,0.011123,0.001518,-0.444400,-0.334582,0.049589,0.054565,-0.057458,0.080435,0.004423,-0.011836,-0.007892,0.004771,
3.765003,0.002817,0.016769,0.162508,0.014080,0.015232,-0.233363,-0.378582,-0.294633,0.087901,-0.137701,0.308196,0.005924,-0.021413,0.004944,0.000173,
3.765837,0.002793,0.006165,0.168661,0.009851,0.023823,0.202721,-0.304996,-0.432207,0.030816,-0.277485,0.349719,0.002338,-0.025912,-0.006635,0.005938,
3.766670,0.004286,0.001345,0.097669,0.017391,0.018612,-0.000941,-0.349581,-0.060127,-0.056417,-0.505394,0.227278,0.004658,-0.022468,0.009707,-0.000359,
3.767503,-0.000786,0.009436,0.022989,0.007895,0.026317,0.412555,-0.123750,0.448945,-0.091704,-0.928833,0.004964,-0.009541,-0.034761,-0.000655,0.003410,
3.768337,0.003754,-0.000734,-0.006490,0.012065,0.019634,0.307663,0.282373,0.700368,-0.047421,-0.914944,-0.306523,-0.001042,-0.019471,0.023161,-0.001213,
3.769170,-0.002384,-0.010898,-0.000019,0.003836,0.018253,-0.109625,1.048850,0.547458,-0.018925,-0.729080,-0.301280,-0.016384,-0.037943,0.007455,0.001034,
